exclude	exclude_reason	DatasetID	Field_strength	Vendor	Coil	Date	Comment	SubjID	SessID	Strain	Sex	Weight	Age	Comment.1	Induction_time	Bolus_time	Deviation	Shimming_protocol	Shimming_order	Linewidth	Anat_ScanID	Anat_Sequence	Anat_Contrast	Func_ScanID	Func_run	Func_time	Note any deviation from functional protocol (e.g. FOV), or imaging artifacts -Joanes Grandjean Func_deviation	Temperature	Breathing	Heart	Other	Comment.2	Breathing_onset	Temperature_onset	MFW	maxFW	tsnr.S1	tsnr.str	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat
yes	epi2anat	3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/19/2021		sub-300800	ses-1	Wistar	Male	334.6	2.0		9:37	9:53	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 9:44. Iso 2% at 9:48. Iso 0.4% at 10:16. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	Fastmap (rectangular voxel)	1st	22.57		fsems	T2w	rat5005_1_4_03_MR1_rsfMRI.nii.gz	rat5005_1_4_03_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	40	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s								0.03897072847891369	0.162880292867277			0.0018582153204343	-0.0377640443318806	0.1655278324176931	0.0074010319365808	Specific	0.0237819004653751	-0.0349899283261458	0.1037081886700136	-0.0102417952738531	Specific	0.1528440989204318	0.0409548028064787	0.0791562167006999	-0.06344216911569	No	-0.0138104191696611	-0.03895018235923	0.1863282272554462	-0.0408511721799453	Specific	-0.0197991247281616	-0.0478179049158356	0.1920753191144555	-0.0432604626246658	Specific
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/19/2021		sub-300801	ses-1	Wistar	Male	305.6	2.0		12:09	12:30	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 12:15. Iso to 2% 12:25. Iso 0.4% at 12:50. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	Fastmap (rectangular voxel)	1st	22.86		fsems	T2w	rat5005_1_4_04_MR1_rsfMRI.nii.gz	rat5005_1_4_04_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	42	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s								0.032412782330558304	0.141480823127285	13.5939246365	12.26494551	-0.0345480784956056	0.2867952325458872	0.3049764127066537	0.0694179508697704	Specific	-0.0026303292152903	0.1775241586698381	0.2681387109251155	0.0764257232623334	Specific	-0.043891211390487	0.2557944355790322	0.2437319909535908	0.0761986025010326	Specific	-0.039580582283414	0.1351693810592383	0.4155768608411914	-0.0248178388130973	Specific	-0.050448744474451	0.1115840172838664	0.3562271756824956	-0.0579919608758055	Specific
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/19/2021		sub-300802	ses-1	Wistar	Male	330.0	2.0		14:38	14:57	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 14:47. Iso to 2% at 14:51. Iso 0.4% at 15:13. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	Fastmap (rectangular voxel)	1st	18.35		fsems	T2w	rat5005_1_4_05_MR1_rsfMRI.nii.gz	rat5005_1_4_05_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	41	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s								0.033010742220194	0.126543270435753	19.790680025	10.07942595	0.0977609050087603	0.2766231334102516	0.3320792988025623	0.0002802704916172	Specific	0.1127891988319396	0.2156812023781837	0.2507473389304834	0.0102461147692326	Specific	0.0243674350044748	0.26204497631403	0.3245346894182356	-0.0553226290739283	Specific	0.1201711246860326	0.2277716063388307	0.252387953590131	0.0097704023763966	Specific	0.1063911209245041	0.2326144702403299	0.2517660790191002	-0.0224253532017312	Specific
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/22/2021		sub-300803	ses-1	Wistar	Male	322.1	2.0		9:49	10:06	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 9:55. Iso to 2% at 10:01. Iso 0.4% at 10:31. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	GE3D	2nd	19.3		fsems	T2w	rat5005_1_4_06_MR1_rsfMRI.nii.gz	rat5005_1_4_06_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	41	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s								0.04519620286939754	0.187964930797804	14.31316418	10.567827805	0.1049956835560334	0.1115290915681754	0.3975890394199106	0.0347563084174234	Specific	0.0743541173734332	0.0808559993492698	0.2786595038903144	0.0076112835110304	Specific	0.1510633997904259	0.0305374392874554	0.3267591659690639	0.0112477795855979	Specific	0.0402368654680637	0.0418412592350184	0.267096773771722	0.0094759543002534	Specific	0.0320337796434498	0.0426311414923067	0.2590369333286706	-0.0011675679712949	Specific
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/22/2021		sub-300804	ses-1	Wistar	Female	188.5	2.0		14:58	15:10	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 15:02. Iso to 2% at 15:06. Iso 0.4% at 10:31. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	GE3D	2nd	33.6		fsems	T2w	rat5005_1_4_07_MR1_rsfMRI.nii.gz	rat5005_1_4_07_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	40	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s								0.026694640320441488	0.14642332191701	16.368137525	10.55469505	0.2517448132354296	0.4440387321621212	0.3877163082270024	0.0212688181042372	Specific	0.2465848283739099	0.4288189285352562	0.4082142522350154	-0.0393919578633733	Specific	0.2442392058089551	0.4609289912075022	0.3984092658682701	0.0817416570850671	Specific	0.2774052577488543	0.3552910682971798	0.3511298408888833	0.0070391972036062	Specific	0.2603720975864241	0.3584600919542176	0.3270882972932692	-0.0460650639596863	Specific
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/22/2021		sub-300805	ses-1	Wistar	Female	180.4	2.0		12:58	13:10	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 13:03. Iso to 2% at 13:05. Iso 0.4% at 13:26. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	GE3D	2nd	30.7		fsems	T2w	rat5005_1_4_08_MR1_rsfMRI.nii.gz	rat5005_1_4_08_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	41	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s								0.031851298036089944	0.131268344325667	21.22051913	10.157217845	0.1094375409563969	0.0832282473539757	0.0984923239727063	0.1237185319808035	Spurious	0.1134897212786407	0.1240970348642068	0.0704305660451328	0.0866550101632095	No	0.1452841915863462	0.034258850728613	0.0565669785492133	0.1099760809803065	Spurious	0.1336494168162093	0.1100082912905777	0.1199062453818354	0.067100313148984	Specific	0.1272458531914898	0.0800786228200724	0.1069732864713809	0.0251796720464648	Specific
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/23/2021		sub-300806	ses-1	Wistar	Female	219.0	2.0		9:49	10:01	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 9:54. Iso to 2% at 9:58. Iso 0.4% at 10:19. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	GE3D	2nd	47.0		fsems	T2w	rat5005_1_4_09_MR1_rsfMRI.nii.gz	rat5005_1_4_09_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	41	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s								0.034761227525918266	0.134953700739918	15.897329424999999	11.280347845	0.1613296895074281	0.4785901277005838	0.3681919455659847	0.180722235096389	Unspecific	0.1248883598482628	0.3587453058161053	0.2899331047582127	0.129463509337363	Unspecific	0.2032503897262236	0.5796440383453789	0.2429535348005178	0.2792644501083033	Unspecific	0.3097539453506948	0.2912826425807038	0.3414730157191535	0.0583142295777505	Specific	0.2765826231353511	0.2726715631124313	0.3325208451040118	0.0011616402966643	Specific
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/23/2021		sub-300807	ses-1	Wistar	Female	177.6	2.0		11:50	12:05	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 11:55. Iso to 2% at 11:59. Iso 0.4% at 12:23. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	GE3D	1st	46.0		fsems	T2w	rat5005_1_4_10_MR1_rsfMRI.nii.gz	rat5005_1_4_10_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	40	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s								0.0296486173307269	0.192611030936492	19.36738952	10.1491475	0.1010480077574698	0.1237558828618513	0.1146018727083917	0.0053806648216972	Specific	0.0778813772818246	0.1651881011544219	0.1167487799966484	-0.03673436828265	Specific	0.1172236266776884	0.1206771299997533	0.0748817334660753	-0.0392212459392867	No	0.087620324119413	0.2759166153049727	0.1223914004292534	-0.0188108052682689	Specific	0.0983885334221842	0.2150013091738633	0.1234781643724413	-0.050940189050039	Specific
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/23/2021		sub-300808	ses-1	Wistar	Female	189.0	2.0		14:00	14:13	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 14:06. Iso to 2% at 14:09. Iso 0.4% at 14:27. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	GE3D	2nd	19.58		fsems	T2w	rat5005_1_4_11_MR1_rsfMRI.nii.gz	rat5005_1_4_11_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	40	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s								0.025955041237015565	0.168990408741548	16.5100894405	10.82278357	-0.0047630974396416	0.1504752252468686	0.1064500682712748	0.0304075575485758	Specific	0.0645994017282134	0.1214975744492249	0.1487157320662614	0.0411554952310696	Specific	-0.0046648052162926	0.1407810257479738	0.1026685691752074	0.0495933775197145	Specific	-0.0004256231457712	0.200359402312408	0.0920628553941051	0.0051869810701819	No	-0.0062246763298163	0.1876577352086686	0.0477644126305469	-0.0281758163889517	No
		3008	9.4	Varian	Helmholtz volume coil (transmission); single loop surface coil (receive)	11/29/2021		sub-300809	ses-1	Wistar	Female	203.3	2.0		12:56	13:10	Fixation by the ears had to be done under 3% iso, as the animal otherwise woke up. Iso to 3% at 13:02. Iso to 2% at 13:04. Iso 0.4% at 13:30. Dexmedetomidine (bolus 0.025mg/kg, infusion 0.05mg/kg/h).	GE3D	2nd	23.7		fsems	T2w	rat5005_1_4_12_MR1_rsfMRI.nii.gz	rat5005_1_4_12_MR1_rsfMRI_reverse.nii.gz (50 images with reverse phase encoding)	40	Slices around ear cavities largely distorted. We should maybe have chosen the reverse phase direction. TR=1s								0.03775818854866162	0.171039757837322	9.8769599805	6.683001245	0.1104902178661245	0.3941336478548402	0.2959325681042126	0.0173837480933807	Specific	0.1188409828158813	0.3081546939132225	0.2594430638598621	-0.0327195467532636	Specific	0.0615516858505877	0.1892868694270079	0.1012123170017416	-0.0945143564177976	Specific	0.5448111090722394	0.4397678682159229	0.3284380420122048	0.1814883285337405	Unspecific	0.5396352303443734	0.3965711993845374	0.2989000604704981	0.0851615078071308	Specific
		3009	9.4	Bruker	Rat surface array	11/9/2021	PV360	sub-300900	ses-1	Wistar	Male	310.0	4.0		15:49	15:52		Mapshim - automatic shim volume	Iterative 2nd order		E9	TurboRARE	T2	E10	EPI	16:32	0	36.8/37/37	60/75/67	267/266/262	90/91/90	PO recorded	60.0	36.8	0.018165398008222873	0.0758256368732343	36.472221239999996	18.308612965	0.2926778742583653	0.1884347533852665	0.3383735231379045	0.1617357012313313	Unspecific	0.2654439048565259	0.1549650256259152	0.2519292651048162	0.1521364204283181	Unspecific	0.274461490869637	0.2037590946216805	0.3346597570909571	0.1397592177786673	Unspecific	0.2428566190825052	0.3142124202438288	0.3702133410221793	0.0942486499915342	Specific	0.2461435755405839	0.3066132216526848	0.3696932818115056	0.0924090662360587	Specific
		3009	9.4	Bruker	Rat surface array	11/9/2021	PV360	sub-300901	ses-1	Wistar	Male	310.0	4.0		14:45	14:48		Mapshim - automatic shim volume	Iterative 2nd order		E8	TurboRARE	T2	E9	EPI	15:28	0	37/37.2/37.2	55/72/75	264/271/261	94/94/95	PO recorded	55.0	37.0	0.01823542975883003	0.0506780268047787	27.665688420000002	13.03946686	0.0279772099943315	0.2945540903949752	0.3967056976394225	0.0638965105417477	Specific	0.0688733080512112	0.2555166794770948	0.2954535145281534	0.0404808159518843	Specific	0.0281452657148662	0.2857545131996716	0.3926886942818003	0.0600493504561335	Specific	0.010509804394851	0.252967849847488	0.3802679275828171	0.0316042300739502	Specific	0.0098826736769928	0.2907750614466955	0.3623658349813024	-0.0085226555047811	Specific
		3009	9.4	Bruker	Rat surface array	11/9/2021	PV360	sub-300902	ses-1	Wistar	Female	221.0	4.0		12:37	12:43		Mapshim - automatic shim volume	Iterative 2nd order		E10	TurboRARE	T2	E11	EPI	13:23	0	37.2/37.2/37.2	53/59/64	252/249/246	96/95/95	PO recorded	53.0	37.2	0.01604722832758031	0.0458281638003947	38.261744054999994	16.13206621	0.040900855065138	0.0486492862325869	0.0698716329442565	-0.0252804718151253	No	0.0726642306560424	0.0111151693021706	0.0616958598368417	-0.0410163135523786	No	0.040900855065138	0.0486492862325869	0.0698716329442565	-0.0252804718151253	No	0.0607395264771131	0.0286249517941613	0.0799594538390181	-0.1037262635317168	Spurious	0.0553953655292132	0.0274546325456664	0.084835031762635	-0.1117702962319449	Spurious
		3009	9.4	Bruker	Rat surface array	11/9/2021	PV360	sub-300903	ses-1	Wistar	Female	217.0	4.0		13:43	13:47		Mapshim - automatic shim volume	Iterative 2nd order		E10	TurboRARE	T2	E11	EPI	14:27	0	36.8/36.8/36.8	56/58/61	226/222/220	100/100/100	PO recorded	56.0	36.8	0.01685837886393192	0.0536653225195473	25.528790141499996	12.89157826	0.0129968173707008	-0.0675813524395623	0.0492466868793609	-0.0509566141261753	No	-0.0016057342143856	-0.0407411013632243	0.060358981575185	-0.0689026261103496	No	0.0115499441458786	-0.0654141034845196	0.046360932528514	-0.050628376547236	No	-0.0046555948423716	-0.0468248645909826	0.1124709852059892	-0.0669643273544097	Specific	-0.0249542190544313	-0.0503204287961841	0.1106217914842698	-0.0955836938581019	Specific
		3009	9.4	Bruker	Rat surface array	11/3/2021	PV360	sub-300904	ses-1	Wistar	Male	321.0	4.0		11:39	11:45		Mapshim - automatic shim volume	Iterative 2nd order		E9	TurboRARE	T2	E8	EPI	12:25	0	36.8/36.8/37	65/90/81	250/253/264	98/97/98	PO recorded	65.0	36.8	0.018740915958008343	0.0589973846968656	26.41945167	14.432483035	0.3796363676899077	0.5482125533196854	0.6547918825539435	0.3780097055719946	Unspecific	0.3912520388356277	0.5025317764156438	0.6525733631056736	0.3363688085820276	Unspecific	0.3822133043814633	0.5423620065463415	0.6587859253543298	0.3828825009406097	Unspecific	0.3765359681063676	0.4969117268556144	0.6544104636789059	0.2210050750031597	Unspecific	0.3651397075475888	0.4179334293799523	0.574099678800112	0.0360816089987215	Specific
		3009	9.4	Bruker	Rat surface array	11/3/2021	PV360	sub-300905	ses-1	Wistar	Male	303.0	4.0		12:49	12:53		Mapshim - automatic shim volume	Iterative 2nd order		E13	TurboRARE	T2	E12	EPI	13:33	0	37.1/37/37	50/66/65	271/263/259	95/92/93	PO recorded	50.0	37.1	0.01728906855048494	0.0566291899420556	34.721481515	17.239504325	0.1976327195891493	0.4040891808311838	0.5572118122228057	0.1621737856602562	Unspecific	0.1846315609071817	0.4077924814251852	0.5340376056450353	0.1589144373044361	Unspecific	0.1976550409856554	0.4036991462367438	0.5626484756459755	0.1643724899424629	Unspecific	0.1659517766934805	0.3492673410989	0.6605643046013207	0.1861165524294324	Unspecific	0.1596517287934653	0.2910647890447373	0.5804886391730425	-0.043708133872226	Specific
		3009	9.4	Bruker	Rat surface array	11/3/2021	PV360	sub-300906	ses-1	Wistar	Male	302.0	4.0		13:55	14:01		Mapshim - automatic shim volume	Iterative 2nd order		E9	TurboRARE	T2	E8	EPI	14:41	0	37.1/36.9/36.9	64/77/78	314/312/308	91/89/88	PO recorded	64.0	37.1	0.018930005727610524	0.0548102875863113	19.928492088	13.818024605	0.2036713927744788	0.1576466183322571	0.453446023172154	0.0441864270165565	Specific	0.1474650327298711	0.2043119082332416	0.4232531921139045	0.0561753293775341	Specific	0.1964917768651629	0.15728338064739	0.4519415821258271	0.0342625026122729	Specific	0.1649789688343647	0.0976155532784459	0.4569713805631125	0.0594974085123305	Specific	0.1764436509728839	0.0858388231824688	0.4445411638488598	0.0161061117535091	Specific
		3009	9.4	Bruker	Rat surface array	11/3/2021	PV360	sub-300907	ses-1	Wistar	Male	285.0	4.0		15:07	15:12		Mapshim - automatic shim volume	Iterative 2nd order		E10	TurboRARE	T2	E9	EPI	15:52	0	37.2/37/37	50/86/73	305/296/286	91/89/88	PO recorded	50.0	37.2	0.02015726763680069	0.0695741183317205	27.406900254	17.03911845	0.1642885442755572	0.4278804312157603	0.4130863148498961	-0.0065195356227912	Specific	0.162744084172226	0.4537777924623934	0.437042350130551	0.0413521276237707	Specific	0.1572007926458891	0.4259997334027652	0.371784721001177	-0.089592190619037	Specific	0.1292891105656222	0.4480904782173119	0.4929663995689547	0.080603005689909	Specific	0.1246072010009408	0.4158177591819201	0.4433615628917304	-0.0495000079393332	Specific
		3009	9.4	Bruker	Rat surface array	11/3/2021	PV360	sub-300908	ses-1	Wistar	Female	221.0	4.0		16:13	16:18		Mapshim - automatic shim volume	Iterative 2nd order		E9	TurboRARE	T2	E8	EPI	16:58	0	37.2/37/37	46/43/48	277/272/273	94/98/93/	PO recorded	46.0	37.2	0.020279406679111378	0.0500388370985245	32.11249241	11.91235987	0.2598206419853791	0.2516427400873796	0.4078076081695064	0.1304315389035944	Unspecific	0.2434317568171244	0.258640251012081	0.3782775280955319	0.0961344486846107	Specific	0.2606697826835468	0.2507171536720272	0.4034445588556319	0.1309139805432132	Unspecific	0.2705872249824126	0.292412878777949	0.4054755769089009	0.0656373262172279	Specific	0.272893320581225	0.283969232444923	0.3749220996928849	-0.0091115411245398	Specific
		3009	9.4	Bruker	Rat surface array	11/3/2021	PV360	sub-300909	ses-1	Wistar	Female	213.0	4.0	Enlarged right ventricle	17:17	17:20		Mapshim - automatic shim volume	Iterative 2nd order		E10	TurboRARE	T2	E9	EPI	18:00	0	37/37/37	43/47/52	268/268/261	97/97/95	PO recorded	43.0	37.0	0.017670917700265566	0.0429232249062881	29.617305275	13.483032255	0.1028806004887147	0.2658431949007749	0.1283524033973858	0.0383549952858651	Specific	0.0732257020389176	0.1890618955443589	0.0971909183270861	0.089291654374676	No	0.1028806004887147	0.2658431949007749	0.1283524033973858	0.0383549952858651	Specific	0.061760871143202	0.2606673926767903	0.2533358850523603	-0.006289110713392	Specific	0.059720678313969	0.2460583991888169	0.2330624700332938	-0.0850815051479813	Specific
		3010	9.4	Bruker	86mm volume transmission; 2 x 2 rat brain surface array receiver	9/20/2021		sub-301000	ses-1	Wistar	Female	244.0			0.222	24.4	injected at same side as bolus with 22G catheter. Isoflurane delivered in 0.4ml/min O2 in 0.2ml/min air	MAPSHIM	3rd	19.6	3	turboRARE	T2w	18	1	1:34 PM	90deg flip	37.1/37.3/37.4	55/51/52	346/348/343	96%/98%/98%		55.0	37.1	0.017345543996139624	0.0401238405833211	38.72788085	23.97908256	0.3931006127173359	0.4846632497764988	0.416188575304577	-0.2817956142471658	Specific	0.4421590701684858	0.5070943896386179	0.421643553388167	-0.2314796397477568	Specific	0.3931006127173359	0.4846632497764988	0.416188575304577	-0.2817956142471658	Specific	0.413442934700567	0.7257322435385568	0.5978860863786463	-0.1514617988240316	Specific	0.4205042519236706	0.7149520860202364	0.5560439259099627	-0.3072028830471174	Specific
		3010	9.4	Bruker	86mm volume transmission; 2 x 2 rat brain surface array receiver	9/20/2021		sub-301001	ses-1	Wistar	Male	273.0			0.2365	27.3	injected at same side as bolus with 22G catheter. Isoflurane delivered in 0.4ml/min O2 in 0.2ml/min air	MAPSHIM	3rd	23.5	3	turboRARE	T2w	12	1	2:53 PM		37/37.1/37.4	46/48/50	270/275/285	97%/98%/98%		46.0	37.0	0.014856914193941355	0.0334328111686857	40.628220525	22.372791085	0.400490368817162	0.3035688195241268	0.2794659838033185	-0.1782480017198939	Specific	0.4558187617346122	0.3250974085100554	0.4448036966807671	-0.252793320338458	Specific	0.400490368817162	0.3035688195241268	0.2794659838033185	-0.1782480017198939	Specific	0.3999914756929667	0.5891066456017026	0.518818517547703	0.2825118108711638	Unspecific	0.4054010666468344	0.5533207110659735	0.4531720044132186	0.0453414395727657	Specific
		3010	9.4	Bruker	86mm volume transmission; 2 x 2 rat brain surface array receiver	9/20/2021		sub-301002	ses-1	Wistar	Female	229.0			0.2145	22.9	injected at same side as bolus with 22G catheter. Isoflurane delivered in 0.4ml/min O2 in 0.2ml/min air	MAPSHIM	3rd	27.4	3	turboRARE	T2w	9	1	4:00 PM		36.6/36.8/37.1	55/55/56	260/272/284	87%/87%/86%		55.0	36.6	0.01425992516708237	0.0357630123676445	42.18814869	24.100819615	0.1907510873907403	0.2608064513765619	0.5613613542967978	-0.2432969763226408	Specific	0.2226007267898236	0.2946095835278886	0.5233877269151529	-0.120697852710649	Specific	0.1907510873907403	0.2608064513765619	0.5613613542967978	-0.2432969763226408	Specific	0.1753961393218357	0.591632644418354	0.6139739300500042	0.0160747601983686	Specific	0.1741570412154276	0.6663017550991797	0.644023957057928	-0.0567087175080686	Specific
		3010	9.4	Bruker	86mm volume transmission; 2 x 2 rat brain surface array receiver	9/20/2021		sub-301003	ses-1	Wistar	Male	280.0			0.24	28	injected at same side as bolus with 22G catheter. Isoflurane delivered in 0.4ml/min O2 in 0.2ml/min air	MAPSHIM	3rd	23.5	3	turboRARE	T2w	8	1	5:08 PM		37.5/37.4/37.3	60/65/64	286/291/283	97%/98%/99%		60.0	37.5	0.014322272654999964	0.0427387112721949	37.37562331	25.26992823	0.4721773715190047	0.3146385337391421	0.1864667270369481	-0.0900763323614483	Specific	0.451056268431337	0.1782247535764057	0.2538429994081541	-0.3019116112242212	Specific	0.4721773715190047	0.3146385337391421	0.1864667270369481	-0.0900763323614483	Specific	0.4519470948056069	0.6529602194651121	0.7354020586462511	0.2779322480876118	Unspecific	0.443726559180207	0.5457237985639151	0.6536118730113272	-0.1166236730356336	Specific
		3010	9.4	Bruker	86mm volume transmission; 2 x 2 rat brain surface array receiver	9/21/2021		sub-301004	ses-1	Wistar	Male	304.0			0.252	30.4	injected at same side as bolus with 22G catheter. Isoflurane delivered in 0.4ml/min O2 in 0.2ml/min air	MAPSHIM	3rd	21.5	3	turboRARE	T2w	11	1	9:52 AM		37.2/36.6/36.8	56/64/66	248/263/263	91%88%/83%		56.0	37.2	0.014267929758819109	0.033253274480798	25.31583793	19.354952445	0.3630638751073437	0.3954186199519253	0.5255467517441319	0.2350619269712561	Unspecific	0.3159947321912149	0.4171478716238428	0.521774571945018	0.2892682387729535	Unspecific	0.3630638751073437	0.3954186199519253	0.5255467517441319	0.2350619269712561	Unspecific	0.4784079564381681	0.5779596537745528	0.4864379481159366	0.5677559348281389	Unspecific	0.4974149561530172	0.584335304365417	0.4736775632624018	0.5169951435114962	Unspecific
		3010	9.4	Bruker	86mm volume transmission; 2 x 2 rat brain surface array receiver	9/21/2021		sub-301005	ses-1	Wistar	Female	239.0			0.2195	23.9	injected at same side as bolus with 22G catheter. Isoflurane delivered in 0.4ml/min O2 in 0.2ml/min air	MAPSHIM	3rd	23.5	3	turboRARE	T2w	8	1	10:55 AM		36.6/36.6/36.7	28/25/29	242/244/247	99%/98%/98%		28.0	36.6	0.019441718259611156	0.0598469567074438	41.10096572	24.40251857	0.3835492579214307	0.5517229342534066	0.369087106418237	0.1909219037715573	Unspecific	0.38504311698876	0.5253817868466949	0.3946194022136888	0.2288620535491198	Unspecific	0.3845085402566324	0.5565559861202617	0.375615177141466	0.2023591404327723	Unspecific	0.400899805299725	0.511553807132682	0.7095000218073054	0.1907220068603236	Unspecific	0.4023901454970853	0.5392012538619111	0.6947130155658388	0.1176079656404816	Unspecific
		3010	9.4	Bruker	86mm volume transmission; 2 x 2 rat brain surface array receiver	9/21/2021		sub-301006	ses-1	Wistar	Female	234.0			0.217	23.4	injected at same side as bolus with 22G catheter. Isoflurane delivered in 0.4ml/min O2 in 0.2ml/min air	MAPSHIM	3rd	21.5	3	turboRARE	T2w	9	1	12:58 PM		36.7/36.7/36.8	38/38/38	262/261/257	86%/85%/86%		38.0	36.7	0.01414873910828688	0.0362047535911465	48.783811695	24.591084515	0.1606950854381114	0.2992963191384926	0.3455245859986109	-0.3045417196208713	Specific	0.1997190159256847	0.2739274290427562	0.2475212071083827	-0.3114646085921428	Specific	0.1606950854381114	0.2992963191384926	0.3455245859986109	-0.3045417196208713	Specific	0.122605701394482	0.5839848367000323	0.547193321616509	-0.0018651302147034	Specific	0.1333654974663308	0.5626444580773938	0.4853704719100987	-0.1406749565266748	Specific
		3010	9.4	Bruker	86mm volume transmission; 2 x 2 rat brain surface array receiver	9/21/2021		sub-301007	ses-1	Wistar	Male	283.0			0.2415	28.3	injected at same side as bolus with 22G catheter. Isoflurane delivered in 0.4ml/min O2 in 0.2ml/min air	MAPSHIM	3rd	29.3	10	turboRARE	T2w	11	1	2:07 PM		37/36.9/37	58/61/60	260/263/267	97%/96%/96%		58.0	37.0	0.017013416738563613	0.0444809227846182	29.883003775	17.288391285	0.1826741115069543	0.3875789498095243	0.2866191133930622	0.1597684465187067	Unspecific	0.1494404961990133	0.4116757492648806	0.3033361790039202	0.1708058642677968	Unspecific	0.1826741115069543	0.3875789498095243	0.2866191133930622	0.1597684465187067	Unspecific	0.1693160197377888	0.3504848187145348	0.4027601380404878	0.1472331337996845	Unspecific	0.1802235901159007	0.3728286253254573	0.3857737519716148	0.0383509890358779	Specific
