exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	tsnr.str	MFW	maxFW	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat
		1035	103502	1	3	Apr-18	Long Evans	Long Evans	Female	12-14	13M	250-300	288		in house breeding		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.4 / 0.1	i.v.	40.0	35 min	free-breathing	90.0	85			37			Bruker	AvanceII	9.4	T+R	RT-phased array		turboRARE	T2	2.5	0.033	GE-EPI	2.0	0.018	90.0	0.234x0.3125	16.0	0.8	0.1	300.0	1.4	mapshim	2	400000	yes	LR							42.292659735	24.183377335	0.0097098162396308	0.0278871007427868	0.0195745581816283	0.2187551733197032	0.0825028758290096	-0.0223789370934159	No	0.0934031951225904	0.1842231461746169	0.115779321338478	0.0014715625989666	Specific	0.0195745581816283	0.2187551733197032	0.0825028758290096	-0.0223789370934159	No	0.0844069346652513	0.2757116663344321	0.0833843357915117	-0.0089419246758704	No	0.0866517998578977	0.2789889034081893	0.0899688167524307	-0.043233152147785	No
		1035	103503	1	4	Apr-18	Long Evans	Long Evans	Female	12-14	13M	300-350	333		in house breeding		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.4 / 0.1	i.v.	40.0	35 min	free-breathing	80.0	83			37			Bruker	AvanceII	9.4	T+R	RT-phased array		turboRARE	T2	2.5	0.033	GE-EPI	2.0	0.018	90.0	0.234x0.3125	16.0	0.8	0.1	300.0	1.4	mapshim	2	400000	yes	LR							39.157153205	23.84985343	0.0148218997516234	0.070715830050779	0.1036138502593152	-0.0022321366888995	0.0376698424056853	-0.0601431420332583	No	0.0761994335759774	0.0710683734502072	0.0843385322708357	-0.0068952409688091	No	0.1112620868706718	-0.010096890577371	0.0232680941125705	-0.0581106794378067	No	0.1649941256457059	0.203491637478983	-0.0564105172159914	-0.0506489514396225	No	0.1605581874843856	0.2749549124552319	-0.0467518590869771	-0.0251515425605751	No
		1035	103504	1	5	Apr-18	Long Evans	Long Evans	Female	12-14	13M	300-350	314		in house breeding		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.4 / 0.1	i.v.	40.0	35 min	free-breathing	60.0	58			37			Bruker	AvanceII	9.4	T+R	RT-phased array		turboRARE	T2	2.5	0.033	GE-EPI	2.0	0.018	90.0	0.234x0.3125	16.0	0.8	0.1	300.0	1.4	mapshim	2	400000	yes	LR							44.876035895	22.607413295	0.0093216355936177	0.0275335771549221	0.1414142232679721	-0.0800098528679117	0.1626403702980099	-0.036796662117261	Specific	0.1110679036382701	-0.0109925564135375	0.101299659670744	-0.0339450138492119	Specific	0.1414142232679721	-0.0800098528679117	0.1626403702980099	-0.036796662117261	Specific	0.1635605726195245	-0.0132098100489636	0.1560941144021673	0.0307848822911548	Specific	0.1588005068512236	0.0022498675579432	0.1439264483841481	-0.005458298066125	Specific
		1035	103505	1	6	Apr-18	Long Evans	Long Evans	Female	12-14	13M	300-350	303		in house breeding		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.4 / 0.1	i.v.	40.0	35 min	free-breathing	80.0	75			37			Bruker	AvanceII	9.4	T+R	RT-phased array		turboRARE	T2	2.5	0.033	GE-EPI	2.0	0.018	90.0	0.234x0.3125	16.0	0.8	0.1	300.0	1.4	mapshim	2	400000	yes	LR							38.214375995	27.40493502	0.0180764968924874	0.0603901448925895	0.4057833713199263	0.4373923924440626	0.1556836531534847	-0.0127632084502816	Specific	0.3435397816178472	0.2855029339916751	0.0944700329108089	-0.0030855394784838	No	0.4030913060592304	0.439270006456752	0.1504327790138971	-0.0041943176947576	Specific	0.4357078029095947	0.4830150447040076	0.2539205777906159	0.1351220779183781	Unspecific	0.4412141727452934	0.489083818047812	0.2314490247835069	0.0667850826524192	Specific
		1035	103506	1	7	Apr-18	Long Evans	Long Evans	Female	12-14	12M	250-300	280		in house breeding		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.4 / 0.1	i.v.	40.0	35 min	free-breathing	70.0	70			37			Bruker	AvanceII	9.4	T+R	RT-phased array		turboRARE	T2	2.5	0.033	GE-EPI	2.0	0.018	90.0	0.234x0.3125	16.0	0.8	0.1	300.0	1.4	mapshim	2	400000	yes	LR							42.372446155	22.54432136	0.0099555943144449	0.0321997450337693	0.0529600463590721	-0.022230620714412	0.2157073634920555	0.0145195173947183	Specific	0.098282269343769	-0.0284340592660388	0.0928970651332894	-0.040057415462301	No	0.0529600463590721	-0.022230620714412	0.2157073634920555	0.0145195173947183	Specific	0.0979785566953464	0.0204877615684144	0.1555791685982551	0.1553109483579965	Unspecific	0.0791055915779157	0.0193031724205186	0.1196110609040207	0.1159002664621474	Unspecific
		1035	103507	1	8	Apr-18	Long Evans	Long Evans	Female	12-14	12M	250-300	294		in house breeding		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.4 / 0.1	i.v.	40.0	35 min	free-breathing	80.0	77			37			Bruker	AvanceII	9.4	T+R	RT-phased array		turboRARE	T2	2.5	0.033	GE-EPI	2.0	0.018	90.0	0.234x0.3125	16.0	0.8	0.1	300.0	1.4	mapshim	2	400000	yes	LR							41.266276065	22.971144015	0.0089457053646969	0.0244019393640782	0.1786273805160889	0.1432461611592092	0.2835335017552612	-0.1610694430345773	Specific	0.1624432114833197	0.08641023315086	0.2588235853205052	-0.1111991724636411	Specific	0.1786273805160889	0.1432461611592092	0.2835335017552612	-0.1610694430345773	Specific	0.2088217666059	0.2075344573545971	0.2257088034806256	-0.1292911826870919	Specific	0.2015987261823336	0.1636956553161444	0.1967369150898754	-0.2031165865922452	Specific
		1035	103508	1	9	Apr-18	Long Evans	Long Evans	Female	12-14	12M	250-300	284		in house breeding		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.4 / 0.1	i.v.	40.0	35 min	free-breathing	90.0	85			37			Bruker	AvanceII	9.4	T+R	RT-phased array		turboRARE	T2	2.5	0.033	GE-EPI	2.0	0.018	90.0	0.234x0.3125	16.0	0.8	0.1	300.0	1.4	mapshim	2	400000	yes	LR							43.987767035	28.071020115	0.010192157827929	0.0325570766962624	0.250254748710204	0.187460343820599	0.1799641533525835	-0.0040166896202937	Specific	0.2494173824924672	0.08516803705902	0.1048276285926578	-0.0304769021170854	Specific	0.250254748710204	0.187460343820599	0.1799641533525835	-0.0040166896202937	Specific	0.2480676130542374	0.1767182983795969	0.1411206679748589	0.0018949127109863	Specific	0.2571749245173853	0.188350342075892	0.1451195961500427	-0.0288463662296421	Specific
		1035	103509	1	10	Apr-18	Long Evans	Long Evans	Female	8-10	8M	250-300	248		in house breeding		resting-state	isoflurane / medetomidine	5 / 0.05	isoflurane / medetomidine	0.4 / 0.1	i.v.	40.0	35 min	free-breathing	70.0	73			37			Bruker	AvanceII	9.4	T+R	RT-phased array		turboRARE	T2	2.5	0.033	GE-EPI	2.0	0.018	90.0	0.234x0.3125	16.0	0.8	0.1	300.0	1.4	mapshim	2	400000	yes	LR							50.381477895	27.995355855	0.0102958275579373	0.0355105419152891	0.068978786043165	0.1678112260618527	0.0575983305197441	0.0608061693240327	No	0.1032811397850779	0.0953376068918403	0.0179469456719484	-0.0055831365243147	No	0.068978786043165	0.1678112260618527	0.0575983305197441	0.0608061693240327	No	0.1039209958494691	0.1425511356160938	0.0264231220628428	0.0074739853885754	No	0.1145766072334973	0.119986358338087	0.0244011704042595	-0.0660862104622506	No
		1036	103600	1	harkin_ibd/sub-01		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	1.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								13.904052715	5.747571525	0.0083122296835737	0.0216752883706272	-0.0198654360071372	0.2730032821200197	0.0461558094528788	-0.1379550663190154	Spurious	0.009798693346911	0.1327362130776088	0.1818845292123908	-0.1055719781793426	Specific	-0.0198654360071372	0.2730032821200197	0.0461558094528788	-0.1379550663190154	Spurious	-0.0394999988347657	0.2486334077158983	0.2923544528382405	-0.0068995444718623	Specific	-0.039096855301077	0.19678830234887	0.2768828313390537	-0.0160351926741431	Specific
		1036	103601	1	harkin_ibd/sub-02		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	1.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								13.09214566	5.37572068	0.007991830880931	0.0220857192583115	0.15516775448241	0.1154185913310442	-0.0998994113488601	-0.2054813770478182	Spurious	0.159877875002183	0.0887566331523566	-0.030066453020391	-0.0589222131254793	No	0.15516775448241	0.1154185913310442	-0.0998994113488601	-0.2054813770478182	Spurious	0.1849935966236214	0.124949018425823	0.2036606647802268	-0.1324493620061772	Specific	0.1958362221562656	0.0529336734713438	0.1970320309314544	-0.1963417088436674	Specific
		1036	103602	1	harkin_ibd/sub-03		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Control	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	1.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								14.015056585	5.883221545	0.0072178073914758	0.0190574423308261	0.0503824514826915	0.0881599989903569	0.1660880255210741	0.0751028106907699	Specific	0.0299200821368748	-0.0162556079904421	0.1131342178668433	0.0378008183318601	Specific	0.0503824514826915	0.0881599989903569	0.1660880255210741	0.0751028106907699	Specific	0.1697613609447345	0.1465025779550904	0.0888700761265361	0.1106132327713084	Spurious	0.1734444127731089	0.1377830187833945	0.0615823729106308	0.0811580252022573	No
		1036	103603	1	harkin_ibd/sub-04		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Control	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	1.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								12.769009195	5.09503581	0.0070116512978946	0.016937773300491	0.1595970831871923	-0.1350525000835511	0.0731446748772664	0.1394498118150916	Spurious	0.1324386241538467	-0.0675323088596564	0.0621230542401237	0.0506101385355987	No	0.1595970831871923	-0.1350525000835511	0.0731446748772664	0.1394498118150916	Spurious	0.1046191777358659	-0.1405788260758834	0.059171253510105	0.0925527501625081	No	0.1081933519470266	-0.1422329197914761	0.0558970294693831	0.0922655072284222	No
		1036	103604	1	harkin_ibd/sub-05		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	1.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								13.65921937	5.488876	0.0081282739758561	0.0231363071537414	0.3443402595923671	-0.1602835214508657	-0.0546760086265731	0.0628384602213123	No	0.2649087700271386	-0.0174174549922408	0.0423928969488492	0.0246863753732585	No	0.3443402595923671	-0.1602835214508657	-0.0546760086265731	0.0628384602213123	No	0.2083184825077364	-0.068226515685445	-0.1139828308446685	0.0887896559535989	Spurious	0.2743912950641117	-0.0678935602912008	-0.1078577342733433	0.0779220639749763	Spurious
		1036	103605	1	harkin_ibd/sub-06		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	1.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								12.87584544	5.311276765	0.0072854555756669	0.0174366175523965	-0.1098125421490893	0.0545459966479698	-0.0510539004244811	-0.0269633738920064	No	-0.0196248413344821	0.1036733349316757	0.0239499927652282	-0.1175759905084548	Spurious	-0.1098125421490893	0.0545459966479698	-0.0510539004244811	-0.0269633738920064	No	-0.1467903274708664	0.0259146653914769	0.0242765079153943	-0.0447523796846894	No	-0.1209526418295567	0.019911582549381	0.0173646592187626	-0.0678368667755005	No
		1036	103606	1	harkin_ibd/sub-11		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	1.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								13.274523975	5.48340564	0.0084399455247719	0.0178617698986509	0.1161174663267835	0.0015950458065408	0.1585402929644427	-0.0124422507549815	Specific	0.1376952144158924	0.1778822488975057	0.0720523101320836	0.0587234796125376	No	0.1161174663267835	0.0015950458065408	0.1585402929644427	-0.0124422507549815	Specific	0.0430293628841111	-0.110628892934772	0.2770868504796986	-0.1405392372093137	Specific	0.0052782498511727	-0.109897384879139	0.2354374645490026	-0.1998054976035607	Specific
		1036	103607	1	harkin_ibd/sub-12		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	1.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								13.5196219	5.636566155	0.0086469833702911	0.0262964276606604	0.0927526078034664	0.1211990352604138	0.1069042409388262	-0.1742371839848875	Specific	0.2197013298284322	0.1937867387219472	0.0126937418775314	-0.1586721475065325	Spurious	0.0927526078034664	0.1211990352604138	0.1069042409388262	-0.1742371839848875	Specific	0.1324610629747378	0.1433424668135656	0.1702010469414429	-0.0758646138996554	Specific	0.1375874003735871	0.1293695300915353	0.1878629724370785	-0.1329499863122765	Specific
		1036	103608	1	harkin_ibd/sub-17		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	1.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								13.554041165	5.36957344	0.0079444199657465	0.0184398940785665	-0.0080417927252957	0.2076431343132105	0.1224579840412857	0.0134265809836329	Specific	0.0718965460090658	0.2027275621958878	0.176047874318106	-0.0139638050003514	Specific	-0.0080417927252957	0.2076431343132105	0.1224579840412857	0.0134265809836329	Specific	-0.1176221389688531	0.1540947969879572	0.0458693827571093	-0.0026895415498387	No	-0.0995583109231821	0.1472591496967631	0.0115893985683231	-0.0291066919898768	No
		1036	103609	1	harkin_ibd/sub-18		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	1.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								13.92429005	5.899314835	0.0070353310618565	0.017507095359988	-0.1253149232396938	0.0245577190633616	0.0796835978010142	-0.2628403844890992	Spurious	-0.0391174794609757	0.1183338968825774	0.3087376364721542	-0.0969116862297359	Specific	-0.1253149232396938	0.0245577190633616	0.0796835978010142	-0.2628403844890992	Spurious	0.0523895335777813	0.0899824090202715	0.0524709002872932	-0.1391354922954639	Spurious	0.0526371851811566	0.0952649501418593	0.0260428541747468	-0.1583264836922507	Spurious
		1037	103700	1	harkin_ibd/sub-01		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	2.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								20.345490225	8.48034602	0.0086745903520447	0.0284372685552827	-0.038548570635582	0.0671420301695056	-0.1027596993645934	0.0546890111818291	Spurious	0.0705125651418962	0.0895898120232448	0.0286319609594726	0.1020747336167836	Spurious	-0.038548570635582	0.0671420301695056	-0.1027596993645934	0.0546890111818291	Spurious	-0.0435085565730971	0.1045496703986275	-0.1742656074267125	-0.0106464626200576	Spurious	-0.0581192600273479	0.1108918120263036	-0.1739286706414266	-0.0359587176074321	Spurious
		1037	103701	1	harkin_ibd/sub-02		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	2.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								20.44065638	8.06345847	0.0067261358658356	0.0191728798251147	0.0359749704466758	-0.0499684002125576	-0.0304441767332251	-0.1130798924073144	Spurious	0.0463721530721531	-0.0301523678925739	-0.0029896273473644	0.0470024353102304	No	0.0359749704466758	-0.0499684002125576	-0.0304441767332251	-0.1130798924073144	Spurious	-0.0344836432995152	-0.0477365817776679	-0.0712499988494875	-0.1149580351935038	Spurious	-0.0507799148715321	-0.0581646790919022	-0.0785740572275331	-0.1178672262890396	Spurious
		1037	103702	1	harkin_ibd/sub-03		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Control	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	2.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								23.23670989	9.0697774	0.0068185581641	0.0202468964622664	0.1868040936223542	0.079134232826152	0.0455250152718752	-0.0526649383022267	No	0.1251816026294613	0.0707684642524848	0.0279351809994874	-0.0266331241067717	No	0.1868040936223542	0.079134232826152	0.0455250152718752	-0.0526649383022267	No	0.1604271270786384	0.1503120954552529	0.0366493140741336	-0.0025710144293424	No	0.1779672596804818	0.1334238900887668	0.017051259465449	-0.0274304145097308	No
		1037	103703	1	harkin_ibd/sub-04		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Control	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	2.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								20.305563355	7.83868805	0.0071002142250217	0.0177951710216477	0.213823568355302	-0.0273734519734053	0.0209215266465668	0.0065502624898535	No	0.1718704985638881	-0.0290380954497031	0.0504936770504489	0.003942163261154	No	0.213823568355302	-0.0273734519734053	0.0209215266465668	0.0065502624898535	No	0.2249889372628763	0.0317668224535409	0.042031394233559	0.0446057449549347	No	0.2113491924404973	0.0313317920644381	0.0431694456780754	0.0260629373249055	No
		1037	103704	1	harkin_ibd/sub-05		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	2.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								21.08891495	8.11915556	0.0076953714545145	0.01873241573325	-0.0411259331082229	0.0377643096371024	0.0943168428874327	0.0159847409167313	No	0.0452781040963016	0.1066993293799821	0.0767678939771139	0.0829417947553257	No	-0.0411259331082229	0.0377643096371024	0.0943168428874327	0.0159847409167313	No	-0.0680969073301423	0.0749034024739994	-0.010777059495831	0.0879859319811164	No	-0.0690101156946059	0.0567562784678675	-0.0056025243939962	0.08692713980075	No
		1037	103705	1	harkin_ibd/sub-06		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	2.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								19.323008365	7.7737283	0.0073308688868794	0.0169793101660579	0.1096559484448827	0.0068511445984415	0.033222645375714	-0.0449297580483558	No	0.0608360822038099	-0.0233764904011524	0.1014174041076621	-0.0036763345255574	Specific	0.1096559484448827	0.0068511445984415	0.033222645375714	-0.0449297580483558	No	0.1478268919393363	-0.002920757109059	0.0340876673252895	0.0517548474957666	No	0.1222638819171695	0.0012485922577764	0.0276015794071619	0.0504289547966947	No
		1037	103706	1	harkin_ibd/sub-11		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	2.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								20.11733913	8.242844255	0.0074509037923399	0.0211478335519809	0.1964978813146417	0.0437551494335229	0.0881070755612495	-0.1366845872766766	Spurious	0.2525198386916288	0.0103648389999593	-0.0604186928020982	-0.0599297113846513	No	0.1964978813146417	0.0437551494335229	0.0881070755612495	-0.1366845872766766	Spurious	0.2478098128510926	0.1842415155414136	0.1816302881700762	0.0568806776096395	Specific	0.2320826971199958	0.1517649839736099	0.1715856290770973	0.0344193301147584	Specific
		1037	103707	1	harkin_ibd/sub-12		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	2.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								20.72697018	8.371622705	0.0083622528025292	0.0205329226603382	0.1325699683974844	0.0559215588857613	0.1881951106242913	0.0030332915647047	Specific	0.1515119854850793	0.1127965288825839	0.080344798917072	0.0536733873432573	No	0.1325699683974844	0.0559215588857613	0.1881951106242913	0.0030332915647047	Specific	0.1723772334667474	0.0503894997328746	0.088890862017411	0.0733941941182573	No	0.1580964660560354	0.0176266440568198	0.0709014806836463	0.0440067726902836	No
		1037	103708	1	harkin_ibd/sub-17		Wistar	Wistar	Male	2-4	2-3M	300-350	275-350G	Comparative Medicine Unit (TCD)	Comparative Medicine Unit (TCD)	Recovery	resting-state	isoflurane	5	medetomidine	0.14	s.c.			free-breathing	70.0	60-75 breaths per minute						Bruker	Paravision 6.0	7.0	T+R	Bruker 8 channel receive only and a Birdcage transmit only; actively decoupled		RARE	T1			GE-EPI	2.0	0.021119	90.0	0.025 x 0.025		0.05	0	300.0	2	mapshim	second	3906.25	No								21.62472935	8.030705595	0.0079915506500818	0.0199154658748951	0.1082701083638237	-0.0138756819277464	0.1214541992395434	-0.0679184758831184	Specific	0.1386626665568605	0.0057453411905031	0.1951771862467222	-0.0470388666401801	Specific	0.1082701083638237	-0.0138756819277464	0.1214541992395434	-0.0679184758831184	Specific	0.0485751504291752	0.0272348442348929	0.095374129040019	-0.080621027446211	No	0.0578367184887577	0.0163071492480207	0.0723281130502854	-0.0852233330124894	No
