exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	tsnr.str	MFW	maxFW	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat	aromas_ACA_MCA	aromas_ACA_cat	aromal_ACA_MCA	aromal_ACA_cat	aromasr_ACA_MCA	aromasr_ACA_cat	WMCSFs_ACA_MCA	WMCSFs_ACA_cat	GSRs_ACA_MCA	GSRs_ACA_cat
		1023	102304	1	rat055	30/01/2017	Long Evans	Long Evans	Male	2-4	74			charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0	2400.0	1	mapshim		325500	yes	LR							16.589010195	9.139156925	0.0311869520688275	0.309082307299192	0.41996359014922585	0.2725304811982859	0.58775090159909	0.5084689909274629	Unspecific	0.39687308107861224	0.1628959213686892	0.5327478193566141	0.3578167390209488	Unspecific	0.18216738685519035	0.057294770799367886	0.2563438529884592	-0.024546056770866978	Specific	0.24987860885392799	0.3346236619651512	0.4239227316214951	0.23258706942059493	Unspecific	0.2368164084979392	0.2493548246401467	0.44576451713448306	0.19924545279189942	Unspecific	0.3565274128478346	Unspecific	0.2439583794699734	Unspecific	0.013612535065885622	No	0.085945478407099	Spurious	0.061244260386413965	Spurious
		1023	102305	1	rat057	30/01/2017	Long Evans	Long Evans	Male	2-4	74			charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0	2400.0	1	mapshim		325500	yes	LR							25.28039727	17.0618448	0.0255468406756673	0.203228032964644	0.15194839217658132	0.31629350012336227	0.4054128284050454	0.1431783827077205	Unspecific	0.12794776234178884	0.2512813906965854	0.30512018181406403	0.02499888363261684	Specific	0.16310929281666783	0.23782508280732542	0.2682034341052836	0.09274635825251795	Specific	0.08794875098498621	0.24299848279345684	0.18861607504483383	-0.01709768192773166	Specific	0.07035213100686394	0.22920796177932548	0.17471530080837475	-0.03531319607133396	Specific	-0.05327657973599038	Spurious	-0.020245492133202005	No	0.13943951918296657	Specific	-0.1266423100342664	Spurious	-0.1297129709711211	Spurious
		1023	102306	1	rat058	30/01/2017	Long Evans	Long Evans	Male	2-4	74			charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0	2400.0	1	mapshim		325500	yes	LR							20.53669335	11.822188195	0.0356380768755918	0.774336973311973	0.3051248975948071	0.46778890629861364	0.26588690627692285	0.21848625548461914	Unspecific	0.2644933962271913	0.4017509509175461	0.22421911059006663	0.18164197017804004	Unspecific	0.24553548174907153	0.2647458037467312	0.22215214183277826	0.28573246723041623	Unspecific	0.19915775057516052	0.46970287799087246	0.5262622818751593	0.23533602770839218	Unspecific	0.29361584142655933	0.475869887795733	0.45678105212589887	0.1844891635568498	Unspecific	0.3803717407353073	Unspecific	0.3144297888596099	Unspecific	0.29001722598669144	Unspecific	0.37504524918713605	Unspecific	0.23221371656594553	Unspecific
		1023	102307	1	rat062	24/04/2017	Long Evans	Long Evans	Male	2-4	78			charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0	2400.0	1	mapshim		325500	yes	LR							17.083798985	12.09219705	0.0419875176314727	0.359927051370117	0.5281716678745964	0.5572192943167606	0.34686063209657036	0.5314851595704715	Unspecific	0.3851547621374674	0.4038479491467867	0.22820796402035215	0.35542296631035447	Unspecific	0.38658747813321476	0.13825877033831724	0.326846450747679	0.46986994709219804	Unspecific	0.14149409976102487	0.04000578882003087	0.026742322064289118	0.27220109557525224	Spurious	0.11165470903196191	0.04435802265361232	-0.017469960250511465	0.24840386737551004	Spurious	0.4907905290502021	Unspecific	0.3663949530142812	Unspecific	0.4009499563858692	Unspecific	0.1340017470229865	Unspecific	0.10484477488791377	Unspecific
		1023	102308	1	rat090	26/05/2018	Long Evans	Long Evans	Male	2-4	64	250-300	271	charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0	2400.0	1	mapshim		325500	yes	LR							21.62405265	15.653416485	0.0311051310365303	0.0997875746193413	0.16066266448899402	0.24125492833303847	0.24185933388722514	0.17662929763927035	Unspecific	0.12491260267549464	0.27883138095796284	0.18521430374957698	0.11346403038076511	Unspecific	0.1080371294943913	0.30309149690377973	0.10492937384242694	0.0922738134228554	Specific	0.13839110977540775	0.40743146928883067	0.14212777787027267	0.15403993611760264	Unspecific	0.13509037359091783	0.44669448734763145	0.13372995061183615	0.15008244969881077	Unspecific	0.11244813399333162	Unspecific	0.10285009578525744	Unspecific	0.201045925525274	Specific	0.23292203602605277	Unspecific	0.16237228100145562	Unspecific
		1023	102309	1	rat102	08/12/2018	Long Evans	Long Evans	Male	2-4	71	350-400	360	charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0	1800.0	1	mapshim		325500	yes	LR							21.04350261	13.02735823	0.028728981692662	0.587056605236514	0.30941068040088987	0.14198653954136026	0.2533988891629057	0.09027383821795416	Specific	0.21465480766724862	0.09555741724914697	0.22256883618817386	0.08692999057370138	Specific	0.2905970276240626	0.1271526913204608	0.2238532714108562	-0.005396067166354185	Specific	0.1657695330091722	0.1185193547814458	0.11348464960293458	0.04661763375500604	Specific	0.1538121488842314	0.11455353147391599	0.09410310768418167	0.024502175791436726	No	-0.0350472621484112	No	0.009833963232006483	No	-0.08045610685680536	No	-0.023993822013354562	No	-0.025227811183963687	No
		1024	102400	1	1	2020-08-25	Fischer 344	F344/DuCrlCrlj	Male	2-4	72	200-250	224	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:20:58 AM	free-breathing	50.0	51.30332681			33.35949119		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0	500.0	1	mapshim	1st & 2nd	200000	no	LR							44.974975795	27.169471815	0.0265999182715363	0.0852043071529348	0.19598948773674088	0.038208636911955314	0.12219872826327251	-0.02460515144909409	Specific	0.2614690407930619	0.17781370363259863	0.2880338821392941	0.07792898059918277	Specific	0.2160432479743243	0.06557315480438021	0.2060413039267102	-0.05258688226856645	Specific	0.11276407135977556	0.15983645958916556	0.29530918231421527	0.015166761773860301	Specific	0.10303105441783236	0.21621913274593166	0.22625585950472124	0.11004895824173945	Unspecific	0.3146005130487717	Specific	0.12508916249413668	Specific	0.2389606079655685	Specific	0.24449932434245902	Specific	0.386030890386407	Unspecific
		1024	102401	1	2	2020-08-28	Fischer 344	F344/DuCrlCrlj	Male	2-4	75	200-250	232	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:20:45 AM	free-breathing	50.0	53.61442786			32.87985075		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0	500.0	1	mapshim	1st & 2nd	200000	no	LR							49.895797335	30.033778375	0.0276434831373645	0.14188638667257	0.34687621790037765	0.4436568138487406	0.41281195375085483	-0.10522315077604387	Specific	0.28869871024262533	0.3433768544898249	0.25598653806046046	0.08389979387531164	Specific	0.24337457440672677	0.4286167943574201	0.4068147956543442	-0.15434394029143464	Specific	0.16856257006899666	0.3636604181212827	0.3997739985192478	-0.11160769079550965	Specific	0.15186702610920075	0.34070894551775477	0.42536206323157627	-0.07435704107709912	Specific	0.19247019678100152	Specific	-0.17750065666211193	Spurious	0.11077723347165101	Specific	0.10821997033350401	Specific	0.10913947858624501	Specific
		1024	102402	1	3	2020-09-01	Fischer 344	F344/DuCrlCrlj	Male	2-4	78	200-250	228	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:20:40 AM	free-breathing	50.0	53.37694704			32.7		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0	500.0	1	mapshim	1st & 2nd	200000	no	LR							44.95137427	26.111646065	0.0242800953338969	0.0753488119502222	-0.14938912244124605	0.007163913230960855	0.21682485025752135	-0.20037299250262797	Specific	-0.06452813290723891	0.09673112458412197	0.17075726068288866	-0.10063891713660265	Specific	-0.1463367850031631	-0.020812703029969022	0.21275161389082453	-0.13335553243304216	Specific	-0.18614462738289117	0.0006296071040429257	0.23855307648486634	-0.19702678095093148	Specific	-0.21951486593358208	-0.036314898061523763	0.2200390045690823	-0.2022709079824034	Specific	0.3589831604633846	Specific	0.1862281577262348	Specific	0.33623365939340294	Specific	0.3833869234403594	Specific	0.39069200176605584	Specific
		1024	102403	1	4	2020-09-02	Fischer 344	F344/DuCrlCrlj	Male	0-2	57	200-250	227	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:22:06 AM	free-breathing	50.0	48.75873016			30.8		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0	500.0	1	mapshim	1st & 2nd	200000	no	LR							42.118652825	18.37861696	0.0249204995836254	0.104025425874972	-0.20840101424770666	0.29798778400334075	0.3899102783120228	-0.0007185166395176634	Specific	-0.16056583559284476	0.2242374332025835	0.2540994288458966	-0.04425356107809688	Specific	-0.1279402780844515	0.18040226301001394	0.3266903328945808	-0.1228404231113392	Specific	-0.06708931328349402	0.30888131589273277	0.3314204699222803	-0.13319355895531387	Specific	-0.12385113495895148	0.2745130099956564	0.3452517654932137	-0.11722931967808446	Specific	0.2140971684236742	Specific	0.2480495609242007	Specific	-0.0025583249967537133	Spurious	0.07326334335870417	Spurious	0.030681035726218105	Spurious
		1024	102404	1	5	2020-09-06	Fischer 344	F344/DuCrlCrlj	Male	0-2	58	200-250	219	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:27:38 AM	free-breathing	50.0	50.71731449			33.19893993		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0	500.0	1	mapshim	1st & 2nd	200000	no	LR							51.861916525	28.83492063	0.0224507419519432	0.0583312658417044	0.18053428668424112	0.11967974815844118	0.07846020693297075	0.006882446745697188	No	0.12434773244584496	0.06788030771711505	0.06934535358451231	0.23980823455632158	Spurious	0.7753195153449964	0.21922496094968824	0.5106073535852994	0.1832848903148984	Unspecific	0.056457650107423166	0.07106641920881675	0.1354304268404692	-0.24689338583609644	Specific	0.058516907931026894	0.06489511518456104	0.11765422069649491	-0.25331800440900765	Specific	0.3722701314869458	Specific	0.3742501337074439	Unspecific	0.757208648866866	Unspecific	0.10444311836545322	Specific	0.15150429293292597	Specific
		1024	102405	1	6	2020-09-07	Fischer 344	F344/DuCrlCrlj	Male	0-2	58	200-250	216	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:30:09 AM	free-breathing	60.0	57.54786151			31.74989817		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0	500.0	1	mapshim	1st & 2nd	200000	no	LR							53.46065939499999	21.322537025	0.0273463331477527	0.121212033186101	0.884441675854391	-0.4170670432788827	0.7296691107946133	0.7942015845881033	Unspecific	0.7879068237478951	-0.31069834673944996	0.6855363668696833	0.6785698119019962	Unspecific	0.013467260437951257	0.0687645550485856	0.26684845172603067	0.07741665584279644	Specific	-0.020133098787382297	-0.001516921472573203	0.3089634066381178	-0.01900529917859591	Specific	-0.04168526363258568	-0.04529897911245283	0.28411703256441423	0.005161544194738788	Specific	0.8366228718640258	Unspecific	0.7239524032090935	Unspecific	0.07409745218155744	No	0.05794742959547078	No	0.07470041525524582	No
		1024	102406	1	7	2020-09-08	Fischer 344	F344/DuCrlCrlj	Male	2-4	64	200-250	224	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:21:05 AM	free-breathing	50.0	51.35167464			32.69282297		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0	500.0	1	mapshim	1st & 2nd	200000	no	LR							37.0098826415	19.585835085	0.0224474683606997	0.0766519241930764	-0.0776332985194592	0.10119056720117234	-0.048448411888178396	-0.24079537651154623	Spurious	-0.10036053934390618	0.01903008106886514	0.010699959783356148	-0.1615670221694668	Spurious	-0.08070867873193281	0.06505505183642418	-0.07491283548976949	-0.23439591668402018	Spurious	0.0045191641947711185	0.21401532602174134	0.21323653645062882	-0.19649208669435456	Specific	-0.02587816984660005	0.23716934750065025	0.23039751946712317	-0.20351260049692146	Specific	0.29719818542756266	Specific	0.2040590625635215	Specific	0.29306651793866256	Specific	0.2484242198977347	Specific	0.24112984250320174	Specific
		1024	102407	1	8	2020-09-09	Fischer 344	F344/DuCrlCrlj	Male	2-4	64	200-250	237	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:30:20 AM	free-breathing	50.0	49.90974729			32.2		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0	500.0	1	mapshim	1st & 2nd	200000	no	LR							39.475641335	22.969359695	0.0266992004453307	0.0819637918973168	-0.03925461456770636	0.5165524315953843	0.21810384769589095	-0.22528002499711006	Specific	0.05188411710065468	0.36080842973463695	0.16135969098521308	-0.10937618974963789	Specific	-0.014887393836666986	0.4775201176118688	0.21631767709282274	-0.13254642753355098	Specific	-0.1448566314543966	0.1041726365115735	0.11677141494176733	-0.2705340784364242	Specific	-0.15049341849837172	0.09641807177852293	0.10251520282403064	-0.2287517338923909	Specific	0.355939998550565	Specific	0.2379511373536417	Specific	0.413527424754471	Specific	0.4736386683262174	Specific	0.5188476082304115	Specific
		1024	102408	1	9	2020-09-10	Fischer 344	F344/DuCrlCrlj	Male	2-4	65	200-250	240	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:21:28 AM	free-breathing	50.0	52.88946015			33.19845758		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0	500.0	1	mapshim	1st & 2nd	200000	no	LR							39.739814013	21.33174898	0.0264256543182018	0.0849166942477545	0.12616043605173863	0.20997607068291158	0.11958974726126692	-0.06193929165167452	Specific	0.01926448565916706	0.20962538300256672	0.19337741497006886	0.0937084596987768	Specific	0.10068772371015187	0.17049428994791482	0.164662202765606	-0.06893403443229548	Specific	0.12827474075656292	0.1489635267811717	0.19236971048421567	-0.1657842409887655	Specific	0.09441272567779367	0.1601108544085131	0.14077819457062699	-0.15974616476220263	Specific	0.24171516674580037	Specific	-0.03736462738565104	No	0.24086477067652604	Specific	0.28512941185134605	Specific	0.3455079627834149	Specific
		1024	102409	1	10	2020-09-11	Fischer 344	F344/DuCrlCrlj	Male	2-4	65	200-250	237	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:27:56 AM	free-breathing	60.0	59.09169054			32.40229226		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0	500.0	1	mapshim	1st & 2nd	200000	no	LR							54.57609507	20.517566355	0.0255869509344361	0.0850403618914103	-0.05915730645535685	-0.14187909652736883	0.1775462344670193	-0.08624960894483893	Specific	0.009825354117655425	-0.07601996778893413	0.09678559487057947	0.11695246671469581	Spurious	-0.02214952341036333	-0.10861603527311493	0.14926391194782085	-0.03561783843072544	Specific	-0.05251208441451721	-0.1038352575559773	0.18309408807134522	-0.03188014727250658	Specific	-0.05703671868605148	-0.09392230814223189	0.1898536357226725	-0.07477583431620066	Specific	0.23462342720733287	Specific	0.0951742986226499	Spurious	0.17864434114208366	Specific	0.17435761694641544	Specific	0.09971420494719735	No
		1025	102500	1	Rat1_Trial_24	5102018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						15.79850455	8.12562566	0.0091525456777164	0.0246680572953711	0.1790438154443623	-0.06650425041353664	0.2335909890514859	0.045493678192256644	Specific	0.11960430075792863	-0.008711297262944584	0.16894238543433085	0.031245988391914996	Specific	0.1790438154443623	-0.06650425041353664	0.2335909890514859	0.045493678192256644	Specific	0.18056064042560896	-0.11715862670487684	0.42936113443134366	0.04648743088478398	Specific	0.2090800032849285	-0.06207635095444107	0.38089854391170014	0.039102341752841295	Specific	0.006720422183171849	No	-0.02275869088282492	No	0.006720422183171849	No	-0.025241458688739535	No	-0.05316274640922854	No
		1025	102501	1	Rat2_Trial_16	5162018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						11.569203609	7.30509915	0.009498006264838	0.0225603741219819	-0.037281743168462673	0.04652548166336589	0.003374120567236672	0.020072532773975166	No	-0.009164530592492682	0.06553658144796556	-0.007679459898820663	0.014561528550625669	No	-0.037281743168462673	0.04652548166336589	0.003374120567236672	0.020072532773975166	No	-0.03995012435747265	0.11813163764209829	0.08412446524069725	0.12445984578778153	Spurious	-0.00095015784958519	0.16118074638154611	0.07631353199304963	0.08213733092946444	No	0.03637950230474549	No	0.060330089600075784	No	0.03637950230474549	No	0.037736567664083655	Spurious	0.017145930474746204	No
		1025	102502	1	Rat3_Trial_30	6012018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						13.483950328	8.80808796	0.0124190833242515	0.0402234439554861	0.08926422290280538	-0.0324702931806832	0.055033730173712575	0.07397641951452108	No	0.06989907118237393	-0.0013686826364063182	0.06667489143847301	0.09586149195201947	No	0.08926422290280538	-0.0324702931806832	0.055033730173712575	0.07397641951452108	No	0.14707020890893732	-0.22045803382454654	0.21752354565380239	-0.17787090614387976	Specific	0.08647313702349155	-0.2889794480237838	0.18059812434110137	-0.3661259268179879	Specific	0.14277170938266706	Specific	0.09539502630953008	No	0.14277170938266706	Specific	-0.3678952963245965	Spurious	-0.351329194854652	Spurious
		1025	102503	1	Rat4_Trial_12	6072018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	isoflurane	1.5		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						13.286383485	7.009745785	0.0122404239467033	0.0398265802381272	0.17857103318645184	0.004167401845938075	0.02122649872808991	0.13357853739119505	Spurious	0.12882862361118882	-0.03111700091811023	0.05778459857877148	0.06704756251655584	No	0.17857103318645184	0.004167401845938075	0.02122649872808991	0.13357853739119505	Spurious	0.18287551178737718	0.043033858339311726	0.08018750173398047	0.14429853888724944	Spurious	0.18326694135695995	0.023930827620688447	0.05419092410589609	0.10956179063126424	Spurious	-0.08302849950513666	Spurious	-0.0591082350742456	No	-0.08302849950513666	Spurious	-0.07922779882049517	Spurious	-0.07232737474144232	Spurious
		1025	102504	1	Rat5_Trial_16	6282018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	2.6	0.0381	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						17.1637269	9.61597016	0.0114155780360942	0.0343565005146136	0.5067263694375655	0.11486490008075985	0.4024178452860108	0.13847253218475078	Unspecific	0.42825301648976394	0.11431537594837406	0.40740613338916765	0.17995853323878402	Unspecific	0.5067263694375655	0.11486490008075985	0.4024178452860108	0.13847253218475078	Unspecific	0.5334911098154591	0.16390183445143303	0.17450258264050375	0.23049127519622903	Unspecific	0.48953106354236364	0.24089097578914773	0.26313651728896914	0.33848059324871804	Unspecific	0.135951263694061	Unspecific	0.20527296533447914	Unspecific	0.135951263694061	Unspecific	0.06611006626743281	Spurious	-0.07206306911316546	Spurious
		1025	102505	1	Rat6_Trial_12	7062018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						8.727515516499999	5.601918375	0.0135937518211298	0.0338772656447273	0.5266345506422025	0.1988087452371821	0.27645356388460435	0.4210355579286891	Unspecific	0.46380823201915633	0.17761296877266375	0.20476230961875008	0.35025111421407945	Unspecific	0.5266345506422025	0.1988087452371821	0.27645356388460435	0.4210355579286891	Unspecific	-0.18087711967733566	-0.0027419439619179547	0.24570175657984408	0.27377736790277113	Unspecific	-0.10245062353383604	-0.06249716332953397	0.0650689767018703	0.3604288340240233	Spurious	0.2319513849961309	Unspecific	0.21109129312429833	Unspecific	0.2319513849961309	Unspecific	0.04596658775238191	Spurious	0.0413413045738249	Spurious
		1025	102506	1	Rat7_Trial_15	7232018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						20.63756137	10.35490191	0.0102808759460642	0.0303516203135617	0.23780128603744777	0.1949616264464706	0.16942193112879358	0.2564973825415226	Unspecific	0.21611018169028945	0.15259092745697445	0.11698043247134775	0.19362460641267631	Unspecific	0.23780128603744777	0.1949616264464706	0.16942193112879358	0.2564973825415226	Unspecific	0.5377261360982718	0.17208853252543166	-0.19798977016444194	-0.042015668570732904	Spurious	0.5045009207661916	0.13108661677909084	-0.24858944570964306	-0.02575125231678747	Spurious	0.09994811549173085	Spurious	0.10791388404133231	Unspecific	0.09994811549173085	Spurious	-0.031952698681159575	No	-0.08936217004500316	No
