exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat	tsnr.S1	tsnr.str	MFW
		1025	102504	1	Rat5_Trial_16	6282018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	2.6	0.0381	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						0.4894623421832176	0.0606603657434559	0.5273813872090855	0.177023249267933	Unspecific	0.4017986167878717	0.1025980889057004	0.4660087295254517	0.1909388805255757	Unspecific	0.4894623421832176	0.0606603657434559	0.5273813872090855	0.177023249267933	Unspecific	0.6279789521206742	0.3784642627591964	0.4705875646689818	-0.1435624229692101	Specific	0.5559964621255858	0.4510140551350176	0.4994517802294187	-0.0673227025373767	Specific	19.8444432	9.52972955	0.0114296537351489
		1025	102505	1	Rat6_Trial_12	7062018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						0.5213109418657363	0.4540752711980468	0.2632409406025606	0.4454127823802642	Unspecific	0.432197415584542	0.3802833393547389	0.2138194568569723	0.3453791299594364	Unspecific	0.5213109418657363	0.4540752711980468	0.2632409406025606	0.4454127823802642	Unspecific	-0.3631533846031236	0.0755806280780956	0.60030800567177	0.4604487939595242	Unspecific	-0.3016351500023627	0.149532153624827	0.4872557593780296	0.4269467690683842	Unspecific	10.2801556535	5.861238665	0.0136011258108944
		1025	102506	1	Rat7_Trial_15	7232018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						0.2382412510548391	0.4185095593198933	0.2963045265229767	0.2352637089623332	Unspecific	0.2563752274117986	0.3443040023834352	0.2114702938271154	0.1668143858950287	Unspecific	0.2382412510548391	0.4185095593198933	0.2963045265229767	0.2352637089623332	Unspecific	0.4728390887379215	0.2596350084635943	-0.32847877765584	-0.2958079032287898	Spurious	0.434558644757065	0.2196176301392265	-0.3461098031358237	-0.2944620924983746	Spurious	23.93587109	11.782018865	0.0102501083875785
		1025	102507	1	Rat8_Trial_17	7262018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						0.4322370305992867	0.4127732794057582	0.4517462631067858	0.2731167047062315	Unspecific	0.4389171336314112	0.3934580327800073	0.4343185538135103	0.3068750013420853	Unspecific	0.4322370305992867	0.4127732794057582	0.4517462631067858	0.2731167047062315	Unspecific	0.4930169827213958	0.2913308070572827	-0.2209562200025613	0.1427546182487558	Spurious	0.5365373148582975	0.2878501680156793	-0.2684087742327809	0.0992306566528519	Spurious	9.8873474025	5.088469225	0.0139303961646002
		1025	102508	1	Rat9_Trial_15	8192018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						0.0111695437495875	-0.029929131192427	0.1572653399489256	-0.0817762591633037	Specific	-0.00828129418313	0.0227264239808973	0.1100475652859393	-0.0461414112600742	Specific	0.0111695437495875	-0.029929131192427	0.1572653399489256	-0.0817762591633037	Specific	-0.0058406622000366	0.0609805730448105	0.12471918932035	-0.0631031052200006	Specific	-0.0061668646508922	0.0526356442723391	0.1136255887785915	-0.0826051355950577	Specific	23.706456365	11.116756675	0.0089971155465996
		1025	102509	1	Rat10_Trial_13	8212018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						0.1021397022664816	0.1467471201158907	0.1306401780218479	0.1291125242633175	Unspecific	0.0890664762026377	0.0902702835225037	0.0621124121321487	0.070309948098828	No	0.1037857543342815	0.1476145685483974	0.1296205170377512	0.1293487997658066	Unspecific	0.0423564550514945	0.1670653012506149	0.1175194012059326	0.1581320748891983	Unspecific	0.0312794600600121	0.1946622078922776	0.1277714815549127	0.0969232167831316	Specific	17.52177847	9.486338285	0.0126462176285846
		1026	102600	1	RGR-3692	19.02.2018	Wistar	Wistar	Male			300-350	320	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:20	free-breathing	80.0	84	40.0		37.5			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.3098452862977583	0.286357150718501	0.5042700514540588	0.1012058085458418	Unspecific	0.2132396849287254	0.2209054854813116	0.4559354481739466	0.1504130712116205	Unspecific	0.3149292294671373	0.2853424245247314	0.5053436464026448	0.1000877260168812	Unspecific	0.3121962050057761	0.2848117497427302	0.4947891878550796	-0.1809708777505083	Specific	0.2875275586295578	0.2944889433828603	0.5526288184959568	0.0085130637158093	Specific	100.95983952	62.32316985	0.0214915158357071
		1026	102600	2	RGR-3692	19.03.2018	Wistar	Wistar	Male			400-450	412	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		70.0	1:06	free-breathing	60.0	63	40.0		37.8			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.3252457670222061	0.5649006185683758	0.2417885791198883	-0.0035605381986786	Specific	0.2169313715890904	0.460698317811734	0.272695622261623	0.0740090783032419	Specific	0.2879828377942858	0.5267921262208652	0.2594708398960175	0.0070601932086183	Specific	0.2730646803188677	0.3978822636622852	0.0755761676362965	0.0720872745153773	No	0.3108556577531757	0.4867652302986399	0.1555139311585269	0.1309658407005619	Unspecific	116.5206521	58.2605013	0.0247318616812944
		1026	102601	1	RGR-3693	19.02.2018	Wistar	Wistar	Male			300-350	311	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:15	free-breathing	80.0	75	40.0		37.9			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.1505687154542254	0.2663519157775398	-0.0068195053587907	0.0048157924862916	No	0.1294635468158585	0.2422945675873759	0.0596739086837443	0.0269551481635408	No	0.1271114890594916	0.2532460976034251	-0.0162921226927847	0.008824301531088	No	0.1892684976492061	0.2456970815295817	0.7998436047549485	-0.2953551781700023	Specific	0.1814534079282966	0.2541001918588428	0.7868943683086377	-0.2924915271407535	Specific	108.759462075	59.94474905	0.0245793694698607
		1026	102601	2	RGR-3693	19.03.2018	Wistar	Wistar	Male			400-450	439	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		90.0	1:25	free-breathing	60.0	62	40.0		37.7			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.5821075666033934	0.3729651992398132	0.1465457547517738	-0.0272115276172783	Specific	0.5819674504891683	0.2172685431623617	0.106320410867516	-0.0108729879286269	Specific	0.5827660297743685	0.3556736068101286	0.1382789421254546	0.003738649777867	Specific	0.7737819208836133	0.6043866615174375	0.3544091406863115	-0.1980871020177412	Specific	0.766392239215478	0.618050111426456	0.3449447583804753	-0.226751281865986	Specific	75.548498865	28.53349139	0.0273989454965576
		1026	102602	1	RGR-4351	28.08.2018	Wistar	Wistar	Male			250-300	278	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:18	free-breathing	60.0	59	40.0		37.9			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.2141108897472387	0.3041633949863149	0.3449306817853464	0.1096366613599115	Unspecific	0.2750758871952677	0.4078509477368112	0.4115325033211324	0.1513329943418568	Unspecific	0.2865919505174702	0.2960743134121084	0.3164742722406933	0.1039228113079637	Unspecific	0.2839239584309692	0.2320908579042733	0.2095169109198676	0.1096373664234533	Unspecific	0.2180610329941418	0.2927798703170285	0.156444800116305	0.0214680208114967	Specific	89.720747495	50.12055565	0.0245786826314449
		1026	102602	2	RGR-4351	25.09.2018	Wistar	Wistar	Male			300-350	329	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		90.0	1:30	free-breathing	50.0	54	40.0		37.7			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.0860012719785882	0.1770244505583319	0.1406794532651915	0.1730860837395691	Unspecific	0.1386936339592419	0.2858287715433271	0.1769061962762445	0.1879867175980824	Unspecific	0.0166553207320772	0.0549379044566759	0.1423781705099644	0.1187899651504127	Unspecific	0.8051211291994802	0.7487656823038024	0.605621932769281	0.2937216321617	Unspecific	0.7684319921200031	0.6989078027846374	0.505035193091039	-0.0118073080735664	Specific	15.98061094	5.18941912	0.0269596688324539
		1026	102603	1	RGR-4352	30.08.2018	Wistar	Wistar	Male			250-300	283	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		70.0	1:10	free-breathing	60.0	62	40.0		37.5			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.5691600049483558	0.2536393061267591	0.6168550541753577	0.1650691308522023	Unspecific	0.4910915756192556	0.2249844172656339	0.4995527422845044	0.1289046611481847	Unspecific	0.5678010377981882	0.2678084119921818	0.6122676674557497	0.1190283075824894	Unspecific	0.7301655797194851	0.5791651765250377	0.7129871173934478	0.3077129098668732	Unspecific	0.642906977791382	0.6275696126082548	0.6498829631176305	0.0490003507245824	Specific	33.02345562	27.71021947	0.0248518333453986
		1026	102603	2	RGR-4352	27.09.2018	Wistar	Wistar	Male			300-350	341	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		120.0	1:56	free-breathing	70.0	69	40.0		37.9			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.4626395598703303	0.4492493902365633	0.4322246713191811	0.1896262488910325	Unspecific	0.3812705008314461	0.3361920505606883	0.3093910715265224	0.1635933998438213	Unspecific	0.4655165941680118	0.4525301473599341	0.4440403412509925	0.1813459508045515	Unspecific	0.5154756586134185	0.6022978880951547	0.4380224780608749	0.2111060228147576	Unspecific	0.6172082832773064	0.7365734712872545	0.3332055196589981	0.2329956223296887	Unspecific	95.36592316	57.1694711	0.0196760335916939
		1026	102604	1	RGR-4589	17.12.2018	Wistar	Wistar	Male			300-350	310	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:24	free-breathing	60.0	60	40.0		38			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.3878113596613696	-0.1071099000573487	0.2635749077179041	0.1645960016450117	Unspecific	0.3766566762743957	0.0286050528197521	0.3220159964442265	0.1657022923824447	Unspecific	0.335831041623726	-0.0449642801630079	0.3300762785150712	0.1179006942970248	Unspecific	0.5340284112591409	0.0601501079776768	0.4749980371680973	0.1248877206891556	Unspecific	0.5509098534776461	0.2067129734141507	0.4511477605152219	0.1268009267847696	Unspecific	45.645057295	30.27860646	0.027917674867664
		1026	102604	2	RGR-4589	14.01.2019	Wistar	Wistar	Male			350-400	393	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		110.0	1:53	free-breathing	60.0	64	40.0		37.3			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.3989289043077476	0.2749028875866763	0.3865635321408187	-0.0276786680689046	Specific	0.3765692536964828	0.3193692451868025	0.3237751975180648	0.0356656631264018	Specific	0.3956108115383617	0.2779205434187971	0.3930766333761011	-0.0228743564017785	Specific	0.5483309543787902	0.467901207149309	0.4199894619257114	-0.0451408532450268	Specific	0.5668261037344253	0.5841131089763916	0.3786027397597404	-0.0481144075045224	Specific	50.90139466	29.360428265	0.0193913561564407
		1026	102605	1	RGR-4590	18.12.2018	Wistar	Wistar	Male			250-300	291	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:19	free-breathing	70.0	69	40.0		37.8			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.5420381429767329	0.3048900280566404	0.2580454468554667	0.1803190757254004	Unspecific	0.4943141246628893	0.2500419541468596	0.2465184521363661	0.0931891932880211	Specific	0.5248374957071222	0.3310423478858743	0.2770116599536385	0.199450115551363	Unspecific	0.8583738372551147	0.5637087582424908	-0.0318643574960534	-0.0051687122086391	No	0.8674005980488206	0.7779460192305786	-0.0455911734820798	0.0532456340520199	No	47.94706341	24.51583004	0.0231350446433184
		1026	102605	2	RGR-4590	15.01.2019	Wistar	Wistar	Male			300-350	332	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		130.0	2:13	free-breathing	60.0	58	40.0		37.5			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.4114061868782454	0.5539221298174283	0.4901273106789329	0.1152686840438723	Unspecific	0.4295379234809228	0.503975122631231	0.4598628553847212	0.0456782878467163	Specific	0.4160372785502417	0.5351443249092696	0.449235793303317	0.0802435960371968	Specific	0.5107505859117091	0.4782010896549939	0.5079959131287785	-0.1744889464066382	Specific	0.4835726340622834	0.4353965274311317	0.525294658042249	-0.2225116004576072	Specific	94.25134159	45.658156445	0.0207490828162677
		1026	102606	1	RGR-4680	05.02.2019	Wistar	Wistar	Male			300-350	315	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		110.0	1:52	free-breathing	80.0	83	40.0		37.7			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.2790988631258488	0.0648236134473977	0.5242190239256934	-0.1928300973907862	Specific	0.433562762921303	0.161464220512996	0.3596404990878679	-0.1847335721372221	Specific	0.2901449024890662	0.0993086850499161	0.5199608838851945	-0.1845225927499308	Specific	0.5134859565171489	0.3758492777042573	0.5385211549729205	-0.0558236228844283	Specific	0.4796080401783406	0.3024186617177032	0.4637027029072632	-0.0935033036650831	Specific	61.21332693	19.788105625	0.0230904731945516
yes	anat2template	1026	102606	2	RGR-4680	04.03.2019	Wistar	Wistar	Male			350-400	381	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		100.0	1:44	free-breathing	80.0	76	40.0		37.4			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.8988608034573071	0.8858934260631112	0.8110245890358111	0.8782763380916264	Unspecific	0.8247050076642642	0.7876504861179063	0.7388564867932751	0.8132259149407152	Unspecific	0.8960837020194299	0.8812786679668574	0.8054411920368666	0.8794892665501421	Unspecific	0.7649439773076396	0.7686170927281346	0.6103609588616569	0.5693543389669403	Unspecific	0.8957685199217851	0.9495459651355276	0.6876418779822904	0.6519064826829828	Unspecific	30.216722675	16.910633615	0.0226098883316734
		1026	102607	1	RGR-4681	06.02.2019	Wistar	Wistar	Male			300-350	331	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		100.0	1:35	free-breathing	80.0	80	40.0		37.7			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.4085419090789017	0.3202097884172695	0.1623956275775718	0.0891302253089104	Specific	0.4082830341905616	0.3316514143438507	0.3069543326327575	0.1262103393864044	Unspecific	0.4125873314636794	0.3217877119120793	0.1505412657911678	0.10631113109202	Unspecific	0.4165364772817923	0.4542940197700344	0.178786228604965	0.1731738130846133	Unspecific	0.3689998283778009	0.4061426681949285	0.0907861682453453	0.1062596126702172	Spurious	41.451608235	30.82661269	0.0228421521726964
		1026	102607	2	RGR-4681	05.03.2019	Wistar	Wistar	Male			400-450	423	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		100.0	1:40	free-breathing	60.0	62	40.0		37.4			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						0.4328221685606039	0.4944314018323171	0.3186309606153756	0.0955123289069016	Specific	0.3831489818367537	0.5145013836199543	0.3199528261612311	0.0110417841048051	Specific	0.3745096230209965	0.4495761393659791	0.3093231187103403	0.0357149065181724	Specific	0.500027422938354	0.5821262338847157	0.5247331512005805	0.2669266179982364	Unspecific	0.489192215430093	0.5487698604395156	0.4857100817079728	0.2280221843670924	Unspecific	55.990105845	39.427078625	0.0230396878280167
		1027	102700	1	scan1		Long Evans	Long Evans	Female	2-4	12 weeks	250-300	250-300	Janvier, France		JG: Only one anat avail for whole dataset.	resting-state	isoflurane	4.5	isoflurane	1.5	air	20.0	17min	ventilated	50.0	50			37		Pancuronium 0.2 mg/kg	Bruker	AVANCE III	9.4	T/R	surface quadrature	one anat for whole dataset	RARE	T2	2.5	0.05	GE-EPI	1.0	0.012	60.0	0.231155 x 0.325311428571429	20.0	0.7	0.0	900.0	none	mapshim	2nd		yes	LR							0.2066842135416771	0.0229813442711071	0.2827390068720739	-0.0390557833282669	Specific	0.1286572098384995	0.0141936005925668	0.1441382543126086	-0.0275268402182527	Specific	0.2561452078956658	0.0284762023728959	0.3258576147221853	-0.034123634851095	Specific	0.8062912852525151	0.8000003190641828	0.8152123763175175	0.7588200110833663	Unspecific	0.805638067792085	0.798792557165891	0.7932925846776974	0.7117667626917168	Unspecific	16.61793116	5.61093704	0.0302396412586726
		1027	102701	1	scan2		Long Evans	Long Evans	Female	2-4	12 weeks	250-300	250-300	Janvier, France		JG: Only one anat avail for whole dataset.	resting-state	isoflurane	4.5	isoflurane	1.5	air	20.0	17min	ventilated	50.0	50			37		Pancuronium 0.2 mg/kg	Bruker	AVANCE III	9.4	T/R	surface quadrature	one anat for whole dataset	RARE	T2	2.5	0.05	GE-EPI	1.0	0.012	60.0	0.231155 x 0.325311428571429	20.0	0.7	0.0	900.0	none	mapshim	2nd		yes	LR							0.1679268446807564	0.0046087731110368	0.0306253094624404	-0.0575837488174829	No	0.1115008570532133	0.0141400194226205	0.0497292808829335	-0.0371569905404726	No	0.1588376983970408	0.0101256211025315	0.0065733947439672	-0.0569841353430179	No	0.7416088752863899	0.8312372185307003	0.7541296797054812	0.8739213482794939	Unspecific	0.7380568414698239	0.8282389877940672	0.7518123460465495	0.8722369850398617	Unspecific	14.77223221	4.739068885	0.0291904313804809
		1027	102702	1	scan3		Long Evans	Long Evans	Female	2-4	12 weeks	250-300	250-300	Janvier, France		JG: Only one anat avail for whole dataset.	resting-state	isoflurane	4.5	isoflurane	1.5	air	20.0	17min	ventilated	50.0	50			37		Pancuronium 0.2 mg/kg	Bruker	AVANCE III	9.4	T/R	surface quadrature	one anat for whole dataset	RARE	T2	2.5	0.05	GE-EPI	1.0	0.012	60.0	0.231155 x 0.325311428571429	20.0	0.7	0.0	900.0	none	mapshim	2nd		yes	LR							0.1078118700026808	0.0647212947604646	0.08718168906888	-0.0092879712695848	No	0.0548679169194137	0.0273455048550707	0.0626430665449397	-0.0038935667565743	No	0.1023321623081316	0.0547930626425286	0.0853599465564054	0.0003047814154108	No	0.7233531835171063	0.8175162798287163	0.7982739569517875	0.9055431120179948	Unspecific	0.7217989002949113	0.8165594499996888	0.7976312263745569	0.9050717234651486	Unspecific	15.162355260000002	4.637404401	0.0230617652106788
		1027	102703	1	scan4		Long Evans	Long Evans	Female	2-4	12 weeks	250-300	250-300	Janvier, France		JG: Only one anat avail for whole dataset.	resting-state	isoflurane	4.5	isoflurane	1.5	air	20.0	17min	ventilated	50.0	50			37		Pancuronium 0.2 mg/kg	Bruker	AVANCE III	9.4	T/R	surface quadrature	one anat for whole dataset	RARE	T2	2.5	0.05	GE-EPI	1.0	0.012	60.0	0.231155 x 0.325311428571429	20.0	0.7	0.0	900.0	none	mapshim	2nd		yes	LR							0.1245127671256813	-0.0087338955520375	-0.0228848894756484	-0.0740454401936846	No	0.070365906880121	-0.0014408589303584	-0.0018586788501576	-0.0142926287662286	No	0.1433728065139402	-0.0304728491444436	-0.0278124411769629	-0.0971035387231659	No	0.7171609240066743	0.7800550283894843	0.7682174091148737	0.8609306322284982	Unspecific	0.7151035227157	0.7788992787805384	0.7660090026459861	0.8595191721478551	Unspecific	14.455766655	4.611711254	0.0299735539060242
		1027	102704	1	scan5		Long Evans	Long Evans	Female	2-4	12 weeks	250-300	250-300	Janvier, France		JG: Only one anat avail for whole dataset.	resting-state	isoflurane	4.5	isoflurane	1.5	air	20.0	17min	ventilated	50.0	50			37		Pancuronium 0.2 mg/kg	Bruker	AVANCE III	9.4	T/R	surface quadrature	one anat for whole dataset	RARE	T2	2.5	0.05	GE-EPI	1.0	0.012	60.0	0.231155 x 0.325311428571429	20.0	0.7	0.0	900.0	none	mapshim	2nd		yes	LR							-0.0086066508154044	-0.0126076760791474	0.0547683031204382	-0.0559969606995463	No	0.0500329621588303	-0.0431928411689423	0.0547692900007757	0.0015267181956217	No	-0.0079330477517922	0.0150766858050475	0.0847441816539312	-0.0393876128642685	No	0.7258060929286557	0.8233043304579579	0.7302243252427382	0.871972481870828	Unspecific	0.7245123288297018	0.8209571687156386	0.7293046235967701	0.871269336333183	Unspecific	14.58571307	5.231332125	0.0301534652732042
