exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	tsnr.str	MFW	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat	maxFW
		1023	102305	1	rat057	30/01/2017	Long Evans	Long Evans	Male	2-4	74			charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0.0	2400.0	1	mapshim		325500	yes	LR							25.28039727	17.0618448	0.02554684067566738	0.1519483921765813	0.3162935001233622	0.4054128284050454	0.1431783827077205	Unspecific	0.1279477623417888	0.2512813906965854	0.305120181814064	0.0249988836326168	Specific	0.1631092928166678	0.2378250828073254	0.2682034341052836	0.0927463582525179	Specific	0.0879487509849862	0.2429984827934568	0.1886160750448338	-0.0170976819277316	Specific	0.0703521310068639	0.2292079617793254	0.1747153008083747	-0.0353131960713339	Specific	0.203228032964644
		1023	102306	1	rat058	30/01/2017	Long Evans	Long Evans	Male	2-4	74			charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0.0	2400.0	1	mapshim		325500	yes	LR							20.53669335	11.822188195	0.03563807687559183	0.3051248975948071	0.4677889062986136	0.2658869062769228	0.2184862554846191	Unspecific	0.2644933962271913	0.4017509509175461	0.2242191105900666	0.18164197017804	Unspecific	0.2455354817490715	0.2647458037467312	0.2221521418327782	0.2857324672304162	Unspecific	0.1991577505751605	0.4697028779908724	0.5262622818751593	0.2353360277083921	Unspecific	0.2936158414265593	0.475869887795733	0.4567810521258988	0.1844891635568498	Unspecific	0.774336973311973
		1023	102307	1	rat062	24/04/2017	Long Evans	Long Evans	Male	2-4	78			charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0.0	2400.0	1	mapshim		325500	yes	LR							17.083798985	12.09219705	0.04198751763147271	0.5281716678745964	0.5572192943167606	0.3468606320965703	0.5314851595704715	Unspecific	0.3851547621374674	0.4038479491467867	0.2282079640203521	0.3554229663103544	Unspecific	0.3865874781332147	0.1382587703383172	0.326846450747679	0.469869947092198	Unspecific	0.1414940997610248	0.0400057888200308	0.0267423220642891	0.2722010955752522	Spurious	0.1116547090319619	0.0443580226536123	-0.0174699602505114	0.24840386737551	Spurious	0.359927051370117
		1023	102308	1	rat090	26/05/2018	Long Evans	Long Evans	Male	2-4	64	250-300	271	charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0.0	2400.0	1	mapshim		325500	yes	LR							21.62405265	15.653416485	0.031105131036530398	0.160662664488994	0.2412549283330384	0.2418593338872251	0.1766292976392703	Unspecific	0.1249126026754946	0.2788313809579628	0.1852143037495769	0.1134640303807651	Unspecific	0.1080371294943913	0.3030914969037797	0.1049293738424269	0.0922738134228554	Specific	0.1383911097754077	0.4074314692888306	0.1421277778702726	0.1540399361176026	Unspecific	0.1350903735909178	0.4466944873476314	0.1337299506118361	0.1500824496988107	Unspecific	0.0997875746193413
		1023	102309	1	rat102	08/12/2018	Long Evans	Long Evans	Male	2-4	71	350-400	360	charles river			resting-state	awake		awake													Bruker	paravision 6.0.1	7.0	T/R for single	RT-volume		turboRARE	T1	1.5	0.008	GE-EPI	1.0	0.015	60.0	0.5X0.5	20.0	1	0.0	1800.0	1	mapshim		325500	yes	LR							21.04350261	13.02735823	0.028728981692662022	0.3094106804008898	0.1419865395413602	0.2533988891629057	0.0902738382179541	Specific	0.2146548076672486	0.0955574172491469	0.2225688361881738	0.0869299905737013	Specific	0.2905970276240626	0.1271526913204608	0.2238532714108562	-0.0053960671663541	Specific	0.1657695330091722	0.1185193547814458	0.1134846496029345	0.046617633755006	Specific	0.1538121488842314	0.1145535314739159	0.0941031076841816	0.0245021757914367	No	0.587056605236514
		1024	102400	1	1	2020-08-25	Fischer 344	F344/DuCrlCrlj	Male	2-4	72	200-250	224	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:20:58 AM	free-breathing	50.0	51.30332681			33.35949119		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0.0	500.0	1	mapshim	1st & 2nd	200000	no	LR							44.974975795	27.169471815	0.026599918271536384	0.1959894877367408	0.0382086369119553	0.1221987282632725	-0.024605151449094	Specific	0.2614690407930619	0.1778137036325986	0.2880338821392941	0.0779289805991827	Specific	0.2160432479743243	0.0655731548043802	0.2060413039267102	-0.0525868822685664	Specific	0.1127640713597755	0.1598364595891655	0.2953091823142152	0.0151667617738603	Specific	0.1030310544178323	0.2162191327459316	0.2262558595047212	0.1100489582417394	Unspecific	0.0852043071529348
		1024	102401	1	2	2020-08-28	Fischer 344	F344/DuCrlCrlj	Male	2-4	75	200-250	232	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:20:45 AM	free-breathing	50.0	53.61442786			32.87985075		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0.0	500.0	1	mapshim	1st & 2nd	200000	no	LR							49.895797335	30.033778375	0.027643483137364547	0.3468762179003776	0.4436568138487406	0.4128119537508548	-0.1052231507760438	Specific	0.2886987102426253	0.3433768544898249	0.2559865380604604	0.0838997938753116	Specific	0.2433745744067267	0.4286167943574201	0.4068147956543442	-0.1543439402914346	Specific	0.1685625700689966	0.3636604181212827	0.3997739985192478	-0.1116076907955096	Specific	0.1518670261092007	0.3407089455177547	0.4253620632315762	-0.0743570410770991	Specific	0.14188638667257
		1024	102402	1	3	2020-09-01	Fischer 344	F344/DuCrlCrlj	Male	2-4	78	200-250	228	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:20:40 AM	free-breathing	50.0	53.37694704			32.7		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0.0	500.0	1	mapshim	1st & 2nd	200000	no	LR							44.95137427	26.111646065	0.024280095333896967	-0.149389122441246	0.0071639132309608	0.2168248502575213	-0.2003729925026279	Specific	-0.0645281329072389	0.0967311245841219	0.1707572606828886	-0.1006389171366026	Specific	-0.1463367850031631	-0.020812703029969	0.2127516138908245	-0.1333555324330421	Specific	-0.1861446273828911	0.0006296071040429	0.2385530764848663	-0.1970267809509314	Specific	-0.219514865933582	-0.0363148980615237	0.2200390045690823	-0.2022709079824034	Specific	0.0753488119502222
		1024	102403	1	4	2020-09-02	Fischer 344	F344/DuCrlCrlj	Male	0-2	57	200-250	227	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:22:06 AM	free-breathing	50.0	48.75873016			30.8		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0.0	500.0	1	mapshim	1st & 2nd	200000	no	LR							42.118652825	18.37861696	0.024920499583625407	-0.2084010142477066	0.2979877840033407	0.3899102783120228	-0.0007185166395176	Specific	-0.1605658355928447	0.2242374332025835	0.2540994288458966	-0.0442535610780968	Specific	-0.1279402780844515	0.1804022630100139	0.3266903328945808	-0.1228404231113392	Specific	-0.067089313283494	0.3088813158927327	0.3314204699222803	-0.1331935589553138	Specific	-0.1238511349589514	0.2745130099956564	0.3452517654932137	-0.1172293196780844	Specific	0.104025425874972
		1024	102404	1	5	2020-09-06	Fischer 344	F344/DuCrlCrlj	Male	0-2	58	200-250	219	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:27:38 AM	free-breathing	50.0	50.71731449			33.19893993		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0.0	500.0	1	mapshim	1st & 2nd	200000	no	LR							51.861916525	28.83492063	0.022450741951943264	0.1805342866842411	0.1196797481584411	0.0784602069329707	0.0068824467456971	No	0.1243477324458449	0.067880307717115	0.0693453535845123	0.2398082345563215	Spurious	0.7753195153449964	0.2192249609496882	0.5106073535852994	0.1832848903148984	Unspecific	0.0564576501074231	0.0710664192088167	0.1354304268404692	-0.2468933858360964	Specific	0.0585169079310268	0.064895115184561	0.1176542206964949	-0.2533180044090076	Specific	0.0583312658417044
		1024	102405	1	6	2020-09-07	Fischer 344	F344/DuCrlCrlj	Male	0-2	58	200-250	216	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:30:09 AM	free-breathing	60.0	57.54786151			31.74989817		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0.0	500.0	1	mapshim	1st & 2nd	200000	no	LR							53.46065939499999	21.322537025	0.027346333147752783	0.884441675854391	-0.4170670432788827	0.7296691107946133	0.7942015845881033	Unspecific	0.7879068237478951	-0.3106983467394499	0.6855363668696833	0.6785698119019962	Unspecific	0.0134672604379512	0.0687645550485856	0.2668484517260306	0.0774166558427964	Specific	-0.0201330987873822	-0.0015169214725732	0.3089634066381178	-0.0190052991785959	Specific	-0.0416852636325856	-0.0452989791124528	0.2841170325644142	0.0051615441947387	Specific	0.121212033186101
		1024	102406	1	7	2020-09-08	Fischer 344	F344/DuCrlCrlj	Male	2-4	64	200-250	224	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:21:05 AM	free-breathing	50.0	51.35167464			32.69282297		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0.0	500.0	1	mapshim	1st & 2nd	200000	no	LR							37.0098826415	19.585835085	0.022447468360699715	-0.0776332985194592	0.1011905672011723	-0.0484484118881783	-0.2407953765115462	Spurious	-0.1003605393439061	0.0190300810688651	0.0106999597833561	-0.1615670221694668	Spurious	-0.0807086787319328	0.0650550518364241	-0.0749128354897694	-0.2343959166840201	Spurious	0.0045191641947711	0.2140153260217413	0.2132365364506288	-0.1964920866943545	Specific	-0.0258781698466	0.2371693475006502	0.2303975194671231	-0.2035126004969214	Specific	0.0766519241930764
		1024	102407	1	8	2020-09-09	Fischer 344	F344/DuCrlCrlj	Male	2-4	64	200-250	237	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:30:20 AM	free-breathing	50.0	49.90974729			32.2		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0.0	500.0	1	mapshim	1st & 2nd	200000	no	LR							39.475641335	22.969359695	0.026699200445330744	-0.0392546145677063	0.5165524315953843	0.2181038476958909	-0.22528002499711	Specific	0.0518841171006546	0.3608084297346369	0.161359690985213	-0.1093761897496378	Specific	-0.0148873938366669	0.4775201176118688	0.2163176770928227	-0.1325464275335509	Specific	-0.1448566314543966	0.1041726365115735	0.1167714149417673	-0.2705340784364242	Specific	-0.1504934184983717	0.0964180717785229	0.1025152028240306	-0.2287517338923909	Specific	0.0819637918973168
		1024	102408	1	9	2020-09-10	Fischer 344	F344/DuCrlCrlj	Male	2-4	65	200-250	240	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:21:28 AM	free-breathing	50.0	52.88946015			33.19845758		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0.0	500.0	1	mapshim	1st & 2nd	200000	no	LR							39.739814013	21.33174898	0.026425654318201843	0.1261604360517386	0.2099760706829115	0.1195897472612669	-0.0619392916516745	Specific	0.019264485659167	0.2096253830025667	0.1933774149700688	0.0937084596987768	Specific	0.1006877237101518	0.1704942899479148	0.164662202765606	-0.0689340344322954	Specific	0.1282747407565629	0.1489635267811717	0.1923697104842156	-0.1657842409887655	Specific	0.0944127256777936	0.1601108544085131	0.1407781945706269	-0.1597461647622026	Specific	0.0849166942477545
		1024	102409	1	10	2020-09-11	Fischer 344	F344/DuCrlCrlj	Male	2-4	65	200-250	237	Charles River Laboratories Japan	in-house breeding		resting-state	isoflurane	5	isoflurane / medetomidine	0.75 / 0.04 			1:27:56 AM	free-breathing	60.0	59.09169054			32.40229226		JG: converted dexmed to med	Bruker	Advance III	7.0	Tx/Rx separate	RT-sigle loop		RARE	T2	2.5	0.03	GE-EPI	1.0	0.015	90.0	35/64 mm	25.0	1	0.0	500.0	1	mapshim	1st & 2nd	200000	no	LR							54.57609507	20.517566355	0.025586950934436102	-0.0591573064553568	-0.1418790965273688	0.1775462344670193	-0.0862496089448389	Specific	0.0098253541176554	-0.0760199677889341	0.0967855948705794	0.1169524667146958	Spurious	-0.0221495234103633	-0.1086160352731149	0.1492639119478208	-0.0356178384307254	Specific	-0.0525120844145172	-0.1038352575559773	0.1830940880713452	-0.0318801472725065	Specific	-0.0570367186860514	-0.0939223081422318	0.1898536357226725	-0.0747758343162006	Specific	0.0850403618914103
		1025	102500	1	Rat1_Trial_24	5102018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						15.79850455	8.12562566	0.00915254567771645	0.1790438154443623	-0.0665042504135366	0.2335909890514859	0.0454936781922566	Specific	0.1196043007579286	-0.0087112972629445	0.1689423854343308	0.0312459883919149	Specific	0.1790438154443623	-0.0665042504135366	0.2335909890514859	0.0454936781922566	Specific	0.1805606404256089	-0.1171586267048768	0.4293611344313436	0.0464874308847839	Specific	0.2090800032849285	-0.062076350954441	0.3808985439117001	0.0391023417528412	Specific	0.0246680572953711
		1025	102501	1	Rat2_Trial_16	5162018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						11.569203609	7.30509915	0.009498006264838045	-0.0372817431684626	0.0465254816633658	0.0033741205672366	0.0200725327739751	No	-0.0091645305924926	0.0655365814479655	-0.0076794598988206	0.0145615285506256	No	-0.0372817431684626	0.0465254816633658	0.0033741205672366	0.0200725327739751	No	-0.0399501243574726	0.1181316376420982	0.0841244652406972	0.1244598457877815	Spurious	-0.0009501578495851	0.1611807463815461	0.0763135319930496	0.0821373309294644	No	0.0225603741219819
		1025	102502	1	Rat3_Trial_30	6012018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						13.483950328	8.80808796	0.012419083324251526	0.0892642229028053	-0.0324702931806832	0.0550337301737125	0.073976419514521	No	0.0698990711823739	-0.0013686826364063	0.066674891438473	0.0958614919520194	No	0.0892642229028053	-0.0324702931806832	0.0550337301737125	0.073976419514521	No	0.1470702089089373	-0.2204580338245465	0.2175235456538023	-0.1778709061438797	Specific	0.0864731370234915	-0.2889794480237838	0.1805981243411013	-0.3661259268179879	Specific	0.0402234439554861
		1025	102503	1	Rat4_Trial_12	6072018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	isoflurane	1.5		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						13.286383485	7.009745785	0.01224042394670337	0.1785710331864518	0.004167401845938	0.0212264987280899	0.133578537391195	Spurious	0.1288286236111888	-0.0311170009181102	0.0577845985787714	0.0670475625165558	No	0.1785710331864518	0.004167401845938	0.0212264987280899	0.133578537391195	Spurious	0.1828755117873771	0.0430338583393117	0.0801875017339804	0.1442985388872494	Spurious	0.1832669413569599	0.0239308276206884	0.054190924105896	0.1095617906312642	Spurious	0.0398265802381272
		1025	102504	1	Rat5_Trial_16	6282018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	2.6	0.0381	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						17.1637269	9.61597016	0.01141557803609428	0.5067263694375655	0.1148649000807598	0.4024178452860108	0.1384725321847507	Unspecific	0.4282530164897639	0.114315375948374	0.4074061333891676	0.179958533238784	Unspecific	0.5067263694375655	0.1148649000807598	0.4024178452860108	0.1384725321847507	Unspecific	0.5334911098154591	0.163901834451433	0.1745025826405037	0.230491275196229	Unspecific	0.4895310635423636	0.2408909757891477	0.2631365172889691	0.338480593248718	Unspecific	0.0343565005146136
		1025	102505	1	Rat6_Trial_12	7062018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						8.727515516499999	5.601918375	0.013593751821129874	0.5266345506422025	0.1988087452371821	0.2764535638846043	0.4210355579286891	Unspecific	0.4638082320191563	0.1776129687726637	0.20476230961875	0.3502511142140794	Unspecific	0.5266345506422025	0.1988087452371821	0.2764535638846043	0.4210355579286891	Unspecific	-0.1808771196773356	-0.0027419439619179	0.245701756579844	0.2737773679027711	Unspecific	-0.102450623533836	-0.0624971633295339	0.0650689767018703	0.3604288340240233	Spurious	0.0338772656447273
		1025	102506	1	Rat7_Trial_15	7232018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						20.63756137	10.35490191	0.010280875946064217	0.2378012860374477	0.1949616264464706	0.1694219311287935	0.2564973825415226	Unspecific	0.2161101816902894	0.1525909274569744	0.1169804324713477	0.1936246064126763	Unspecific	0.2378012860374477	0.1949616264464706	0.1694219311287935	0.2564973825415226	Unspecific	0.5377261360982718	0.1720885325254316	-0.1979897701644419	-0.0420156685707329	Spurious	0.5045009207661916	0.1310866167790908	-0.248589445709643	-0.0257512523167874	Spurious	0.0303516203135617
		1025	102507	1	Rat8_Trial_17	7262018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						7.48653118	4.7158455875	0.013914747045130179	0.3125837281601559	0.3176002385840038	0.4903409542095306	0.4283137753043808	Unspecific	0.3389904954112036	0.3080594747977979	0.4838069834521999	0.4249454223997894	Unspecific	0.3125837281601559	0.3176002385840038	0.4903409542095306	0.4283137753043808	Unspecific	0.597609376521907	0.2992129185654498	-0.1212229488068221	0.2130101919157857	Spurious	0.5212741662564712	0.3095942864270505	-0.1761855161202282	0.2044849417732777	Spurious	0.037936198517428
		1025	102508	1	Rat9_Trial_15	8192018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						21.27674707	10.643736445	0.009170425018991115	-0.0703018966427072	-0.0274225166959192	0.0786226111936039	0.0716866529634076	No	-0.0340166194128724	0.0195436344268622	0.0717281391694288	0.0484590778315986	No	-0.0703018966427072	-0.0274225166959192	0.0786226111936039	0.0716866529634076	No	-0.0550611642297272	0.0056585076702729	0.0843333937260142	0.0387274857291453	No	-0.0695015594818721	-0.0050164714133705	0.0382872246277078	0.0645457802428275	No	0.0187416812691177
		1025	102509	1	Rat10_Trial_13	8212018	Sprague Dawley	Sprague-Dawley	Male	2-4	more than 70 days (up to 154)	500-550	300 – 600 g	Charles River Laboratories	Charles River Laboratories		resting-state	isoflurane	2	alpha-chloralose	25		60.0	60	ventilated	60.0	60			37	40 mmHg		Bruker	AVANCE III	14.1	single TxRx coil	RT-single loop		RARE	T2	4.0	0.0361	GE-EPI	1.0	0.0125	15.0	0.4x0.4mm	32.0	0.6	0.0	925.0	1	mapshim	1st & 2nd	267857	yes	LR	3D GRE-EPI						16.352308565	8.56788885	0.01265283566504634	0.0742755373586576	0.017503018047814	0.0140687850174057	0.0741197929234873	No	0.0450658048097731	0.0224956590004802	0.0121643771794825	0.0340768140817258	No	0.0742755373586576	0.017503018047814	0.0140687850174057	0.0741197929234873	No	0.0536238123417058	0.0405333676759192	0.0824632193951881	0.1594538390950076	Spurious	0.0560035713902696	0.0106839624258031	0.0467193482258054	0.0989212374777853	No	0.0351808878445325
		1026	102600	1	RGR-3692	19.02.2018	Wistar	Wistar	Male			300-350	320	Charles River		2 weeks since sham surgery (buffer injection in LV)	resting-state	isoflurane	4	medetomidine	0.1		80.0	1:20	free-breathing	80.0	84	40.0		37.5			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						70.796606305	56.2480124	0.020346407842396677	0.3217739016626752	0.4662696936709096	0.4775656552868006	-0.0355396146751957	Specific	0.3758050543850179	0.4852146499270395	0.5206761455685057	0.0991022424149325	Specific	0.294780862332266	0.4581036230054174	0.4816452426536066	-0.0148367054853099	Specific	0.3081008444204151	0.529175747075151	0.5337285026650993	-0.2331342540515482	Specific	0.2922841651347234	0.553650239488298	0.57032059826983	-0.0363008534781262	Specific	0.0580946922291666
		1026	102600	2	RGR-3692	19.03.2018	Wistar	Wistar	Male			400-450	412	Charles River		6 weeks since sham surgery	resting-state	isoflurane	4	medetomidine	0.1		70.0	1:06	free-breathing	60.0	63	40.0		37.8			Varian/Agilent		14.1	T/R	surface quadrature		turboRARE	T2	2.0	0.01	GE-EPI	1.6	0.01	80.0	0.36 x 0.36	8.0	1.12	0.0	370.0	1	fastmap	2	250000	no	LR	2-shot EPI (sequence TR = 800ms)						72.47406104	42.021232405	0.023856485970746678	0.1183318572334202	0.104917809394428	0.3432355462027097	0.0234951464565572	Specific	0.1442813281371485	0.1225440513754075	0.4136035504799664	0.042233692288529	Specific	0.099749437641346	-0.0364011109152655	0.367715950709313	0.0199638685774937	Specific	0.0946736879478979	0.087434769998655	0.1785628256437521	0.027237305114816	Specific	0.1303328895267182	0.0952626909210758	0.1582339749646223	0.0063411665746811	Specific	0.0721341191149178
